time,gold standard
0.0,0.0
0.04,0.0
0.08,0.0
0.12,0.0
0.16,0.0
0.2,0.0
0.24,0.0
0.28,0.0
0.32,0.0
0.36,0.0
0.4,0.0
0.44,0.0
0.48,0.0
0.52,0.0
0.56,0.0
0.6,0.0
0.64,0.0
0.68,0.0
0.72,0.0
0.76,0.0
0.8,0.0
0.84,0.0
0.88,0.0
0.92,0.0
0.96,0.0
1.0,0.0
1.04,0.0
1.08,0.0
1.12,0.0
1.16,0.0019760599078753986
1.2,0.003952119815750797
1.24,0.003952119815750797
1.28,0.007577435906550913
1.32,0.007577435906550913
1.36,0.009226692089475632
1.4,0.01252520445532507
1.44,0.017799776729049907
1.48,0.024396801460748782
1.52,0.02769531382659822
1.56,0.03110291873476708
1.6,0.036377491008491906
1.64,0.043736741830403984
1.68,0.04725296537888468
1.72,0.05302311715574713
1.76,0.0584664652076589
1.8,0.06209178129845902
1.84,0.0684171254974125
1.88,0.0684171254974125
1.92,0.0700663816803372
1.96,0.07336489404618664
2.0,0.08672322956102319
2.04,0.09101290093314784
2.08,0.09315773661921016
2.12,0.09695182848819722
2.16,0.09909666417425954
2.2,0.10124149986032188
2.24,0.10679679739742975
2.28,0.10707466571793611
2.32,0.10520769835238011
2.36,0.1027393897862514
2.4,0.1027393897862514
2.44,0.10400501595123461
2.48,0.10400501595123461
2.52,0.10527064211621782
2.56,0.10527064211621782
2.6,0.10527064211621782
2.64,0.10527064211621782
2.68,0.10527064211621782
2.72,0.10928244516783614
2.76,0.11252453554649683
2.8,0.11252453554649683
2.84,0.11625847027760879
2.88,0.11735572497020715
2.92,0.1210896597013191
2.96,0.12295662706687509
3.0,0.1259208491250294
3.04,0.1277878164905854
3.08,0.1309204100211246
3.12,0.1309204100211246
3.16,0.1330652457071869
3.2,0.1330652457071869
3.24,0.13493221307274292
3.28,0.13679918043829886
3.32,0.14179874133439405
3.36,0.14366570869995002
3.4,0.14366570869995002
3.44,0.14662993075810438
3.48,0.15064173380972268
3.52,0.152786569495785
3.56,0.15388382418838337
3.6,0.15789562724000164
3.64,0.16328255330472463
3.68,0.166246775362879
3.72,0.1683916110489413
3.76,0.17268128242106595
3.8,0.17823657995817382
3.84,0.18252625133029848
3.88,0.18868289006797914
3.92,0.19082772575404144
3.96,0.12004814811398466
4.0,0.12004814811398466
4.04,0.12004814811398466
4.08,0.12114540280658302
4.12,0.12224265749918135
4.16,0.12625446055079964
4.2,0.1286173414083812
4.24,0.12988296757336446
4.28,0.12988296757336446
4.32,0.13312505795202517
4.36,0.13312505795202517
4.4,0.13526989363808747
4.44,0.14037895138230416
4.48,0.14681345844049112
4.52,0.14895829412655348
4.56,0.14895829412655348
4.6,0.15269222885766542
4.64,0.15483706454372775
4.68,0.15483706454372775
4.72,0.15483706454372775
4.76,0.15483706454372775
4.8,0.15483706454372775
4.84,0.1537398098511294
4.88,0.1537398098511294
4.92,0.15264255515853103
4.96,0.15154530046593268
5.0,0.1496783331003767
5.04,0.14358151751168313
5.08,0.14171455014612716
5.12,0.13798061541501525
5.16,0.13611364804945922
5.2,0.13424668068390327
5.24,0.12941549126019294
5.28,0.127548523894637
5.32,0.12194762179796904
5.36,0.11821368706685709
5.4,0.11821368706685709
5.44,0.11849155538736345
5.48,0.12046761529523883
5.52,0.12046761529523883
5.56,0.12046761529523883
5.6,0.12046761529523883
5.64,0.12046761529523883
5.68,0.12046761529523883
5.72,0.12289031930180751
5.76,0.12448315349754348
5.8,0.12448315349754348
5.84,0.12772524387620415
5.88,0.1288224985688025
5.92,0.1288224985688025
5.96,0.12827049707847615
6.0,0.12827049707847615
6.04,0.12827049707847615
6.08,0.12640352971292018
6.12,0.12640352971292018
6.16,0.12640352971292018
6.2,0.12640352971292018
6.24,0.12640352971292018
6.28,0.12640352971292018
6.32,0.12640352971292018
6.36,0.12640352971292018
6.4,0.12640352971292018
6.44,0.12513790354793697
6.48,0.12810212560609127
6.52,0.12810212560609127
6.56,0.12810212560609127
6.6,0.12919938029868963
6.64,0.132163602356844
6.68,0.13759613298112705
6.72,0.13759613298112705
6.76,0.13946310034668305
6.8,0.13946310034668305
6.84,0.13946310034668305
6.88,0.1378138441637583
6.92,0.1378138441637583
6.96,0.1378138441637583
7.0,0.1378138441637583
7.04,0.1378138441637583
7.08,0.1378138441637583
7.12,0.1378138441637583
7.16,0.1378138441637583
7.2,0.1378138441637583
7.24,0.1396808115293143
7.28,0.1396808115293143
7.32,0.13858355683671594
7.36,0.1373179306717327
7.4,0.1360523045067495
7.44,0.13495504981415113
7.48,0.1368220171797071
7.52,0.13445913632212553
7.56,0.13445913632212553
7.6,0.13336188162952717
7.64,0.13336188162952717
7.68,0.13336188162952717
7.72,0.13209625546454393
7.76,0.13209625546454393
7.8,0.13209625546454393
7.84,0.13209625546454393
7.88,0.13209625546454393
7.92,0.13209625546454393
7.96,0.13209625546454393
8.0,0.13209625546454393
8.04,0.13209625546454393
8.08,0.13209625546454393
8.12,0.13396322283009993
8.16,0.13396322283009993
8.2,0.13396322283009993
8.24,0.13396322283009993
8.28,0.13396322283009993
8.32,0.13396322283009993
8.36,0.1323139666471752
8.4,0.1323139666471752
8.44,0.1323139666471752
8.48,0.1323139666471752
8.52,0.1323139666471752
8.56,0.1323139666471752
8.6,0.1323139666471752
8.64,0.13033790673929982
8.68,0.13033790673929982
8.72,0.12847093937374382
8.76,0.12847093937374382
8.8,0.12660397200818785
8.84,0.12660397200818785
8.88,0.1210030699115199
8.92,0.11913610254596395
8.96,0.11726913518040798
9.0,0.11463245514189438
9.04,0.10903155304522644
9.08,0.10716458567967047
9.12,0.10343065094855851
9.16,0.10452790564115687
9.2,0.10452790564115687
9.24,0.10452790564115687
9.28,0.10266093827560088
9.32,0.10480577396166321
9.36,0.10107183923055124
9.4,0.10107183923055124
9.44,0.09920487186499528
9.48,0.10030212655759364
9.52,0.10030212655759364
9.56,0.10030212655759364
9.6,0.09865287037466891
9.64,0.09865287037466891
9.68,0.09975012506726727
9.72,0.09975012506726727
9.76,0.09975012506726727
9.8,0.0991981235769409
9.84,0.10029537826953926
9.88,0.09864612208661454
9.92,0.09809412059628819
9.96,0.09809412059628819
10.0,0.09809412059628819
10.04,0.09611806068841276
10.08,0.09611806068841276
10.12,0.09611806068841276
10.16,0.09611806068841276
10.2,0.09611806068841276
10.24,0.09611806068841276
10.28,0.09018988096478658
10.32,0.08821382105691118
10.36,0.08821382105691118
10.4,0.08711656636431282
10.44,0.08514050645643742
10.48,0.08184874237864236
10.52,0.07965423299344564
10.56,0.0765809183929719
10.6,0.07647182585065247
10.64,0.07251970603490168
10.68,0.06856758621915088
10.72,0.06461546640340007
10.76,0.06066334658764928
10.8,0.05671122677189849
10.84,0.052759106956147696
10.88,0.0507830470482723
10.92,0.0488069871403969
10.96,0.0488069871403969
11.0,0.0488069871403969
11.04,0.049358988630723265
11.08,0.049358988630723265
11.12,0.0549598907273912
11.16,0.0549598907273912
11.2,0.05386263603479285
11.24,0.05276538134219449
11.28,0.051668126649596136
11.32,0.055135010487830434
11.36,0.05678426667075515
11.4,0.06040958276155528
11.44,0.06040958276155528
11.48,0.06040958276155528
11.52,0.06040958276155528
11.56,0.062058838944479985
11.6,0.062058838944479985
11.64,0.0640348988523554
11.68,0.0656841550352801
11.72,0.0656841550352801
11.76,0.0656841550352801
11.8,0.06930947112608021
11.84,0.073261590941831
11.88,0.07908067812313778
11.92,0.0810567380310132
11.96,0.0866581140296887
12.0,0.09576896528879056
12.04,0.10411010387493477
12.08,0.10915947838328392
12.12,0.1149785655645907
12.16,0.11695462547246611
12.2,0.1189306853803415
12.24,0.12288280519609229
12.28,0.12485886510396768
12.32,0.12485886510396768
12.36,0.12485886510396768
12.4,0.12485886510396768
12.44,0.12672583246952368
12.48,0.12672583246952368
12.52,0.12672583246952368
12.56,0.12782308716212204
12.6,0.13001759654731876
12.64,0.1311148512399171
12.68,0.1311148512399171
12.72,0.1311148512399171
12.76,0.1311148512399171
12.8,0.1311148512399171
