time,gold standard
0.0,0.0
0.04,0.0
0.08,0.0
0.12,0.0
0.16,0.0
0.2,0.0
0.24,0.0
0.28,0.0
0.32,0.0
0.36,0.0
0.4,0.0
0.44,0.0
0.48,0.0
0.52,0.0
0.56,0.0
0.6,0.0
0.64,0.0
0.68,0.0
0.72,0.0
0.76,0.0
0.8,0.0
0.84,0.0
0.88,0.0
0.92,0.0
0.96,0.0
1.0,0.01947125635016236
1.04,0.005563216100046388
1.08,0.0
1.12,0.0
1.16,-0.001390804025011597
1.2,-0.002781608050023194
1.24,-0.002781608050023194
1.28,-0.002781608050023194
1.32,-0.0023949005452551064
1.36,-0.0051765085952783
1.4,-0.0051765085952783
1.44,-0.0051765085952783
1.48,-0.0051765085952783
1.52,-0.006567312620289897
1.56,-0.009104329477062668
1.6,-0.01744915362713225
1.64,-0.019076142180076285
1.68,-0.019076142180076285
1.72,-0.019076142180076285
1.76,-0.01921825849159395
1.8,-0.01921825849159395
1.84,-0.01921825849159395
1.88,-0.01921825849159395
1.92,-0.01921825849159395
1.96,-0.01921825849159395
2.0,-0.014801255223308737
2.04,-0.01341045119829714
2.08,-0.012019647173285544
2.12,-0.012019647173285544
2.16,-0.00900185459532991
2.2,-0.005856624629426899
2.24,-0.002711394663523888
2.28,0.00043383530237912194
2.32,0.003942687184161952
2.36,0.00533349120917355
2.4,0.00533349120917355
2.44,0.00533349120917355
2.48,0.007087917150064963
2.52,0.008842343090956382
2.56,0.010596769031847794
2.6,0.012374280561627479
2.64,0.012374280561627479
2.68,0.012374280561627479
2.72,0.01098347653661588
2.76,0.01098347653661588
2.8,0.00945055620008662
2.84,0.007673044670306937
2.88,0.007673044670306937
2.92,0.00589553314052725
2.96,0.004118021610747569
3.0,0.004118021610747569
3.04,0.004118021610747569
3.08,0.004118021610747569
3.12,0.004118021610747569
3.16,0.004118021610747569
3.2,0.007673044670306937
3.24,0.007673044670306937
3.28,0.009300033223250972
3.32,0.009300033223250972
3.36,0.007909229198239377
3.4,0.006273833979977357
3.44,0.006273833979977357
3.48,0.00488302995496576
3.52,0.0052697374597338465
3.56,0.0052697374597338465
3.6,0.005656444964501933
3.64,0.005656444964501933
3.68,0.0042656409394903365
3.72,0.002874836914478736
3.76,0.0014840328894671422
3.8,0.0031110214424111757
3.84,0.0017202174173995785
3.88,0.0003294133923879786
3.92,-0.0010613906326236153
3.96,-0.0024521946576352123
4.0,-0.0024521946576352123
4.04,-0.0024521946576352123
4.08,-0.0024521946576352123
4.12,-0.005233802707658406
4.16,-0.005233802707658406
4.2,-0.007011314237438089
4.24,-0.008402118262449687
4.28,-0.009792922287461283
4.32,-0.01118372631247288
4.36,-0.01118372631247288
4.4,-0.01118372631247288
4.44,-0.01118372631247288
4.48,-0.012574530337484478
4.52,-0.012574530337484478
4.56,-0.015356138387507672
4.6,-0.01651075788458683
4.64,-0.014883769331642793
4.68,-0.014883769331642793
4.72,-0.014647584803710357
4.76,-0.014411400275777921
4.8,-0.01580220430078952
4.84,-0.015566019772857076
4.88,-0.015566019772857076
4.92,-0.015329835244924645
4.96,-0.01849815079971591
5.0,-0.0216664663545072
5.04,-0.021816989331342847
5.08,-0.021816989331342847
5.12,-0.020190000778398814
5.16,-0.020190000778398814
5.2,-0.020190000778398814
5.24,-0.01856301222545478
5.28,-0.01852564902212321
5.32,-0.019916453047134807
5.36,-0.01968026851920237
5.4,-0.01968026851920237
5.44,-0.017865393786091123
5.48,-0.01623840523314709
5.52,-0.01623840523314709
5.56,-0.019406720787938366
5.6,-0.020797524812949966
5.64,-0.020797524812949966
5.68,-0.020797524812949966
5.72,-0.020797524812949966
5.76,-0.020797524812949966
5.8,-0.020797524812949966
5.84,-0.020797524812949966
5.88,-0.020797524812949966
5.92,-0.020797524812949966
5.96,-0.020797524812949966
6.0,-0.020797524812949966
6.04,-0.020797524812949966
6.08,-0.020797524812949966
6.12,-0.020797524812949966
6.16,-0.020797524812949966
6.2,-0.020797524812949966
6.24,-0.020797524812949966
6.28,-0.020797524812949966
6.32,-0.019170536260005925
6.36,-0.019170536260005925
6.4,-0.01777973223499433
6.44,-0.01777973223499433
6.48,-0.01777973223499433
6.52,-0.01777973223499433
6.56,-0.014574053476871483
6.6,-0.014574053476871483
6.64,-0.013183249451859884
6.68,-0.008097584282224601
6.72,-0.003435989820688959
6.76,-0.001621115087577708
6.8,-0.00023031106256610488
6.84,0.0027958881807074935
6.88,0.007636962157092364
6.92,0.007636962157092364
6.96,0.01066316140036598
7.0,0.012053965425377578
7.04,0.013689360643639598
7.08,0.015080164668651195
7.12,0.016715559886913214
7.16,0.016715559886913214
7.2,0.018530434620024464
7.24,0.018530434620024464
7.28,0.018530434620024464
7.32,0.019921238645036064
7.36,0.02155663386329808
7.4,0.02155663386329808
7.44,0.02155663386329808
7.48,0.02155663386329808
7.52,0.022947437888309673
7.56,0.022947437888309673
7.6,0.022947437888309673
7.64,0.022947437888309673
7.68,0.022947437888309673
7.72,0.02476231262142092
7.76,0.027543920671444122
7.8,0.028934724696455718
7.84,0.028934724696455718
7.88,0.03214040345457857
7.92,0.03353120747959016
7.96,0.03492201150460176
8.0,0.03314449997482207
8.04,0.03635017873294493
8.08,0.03774098275795652
8.12,0.03913178678296812
8.16,0.040522590807979715
8.2,0.041913394832991314
8.24,0.041913394832991314
8.28,0.043304198858002914
8.32,0.043304198858002914
8.36,0.04294057694212309
8.4,0.0411630654123434
8.44,0.04418926465561703
8.48,0.04418926465561703
8.52,0.04558006868062863
8.56,0.046970872705640224
8.6,0.046970872705640224
8.64,0.046970872705640224
8.68,0.05017655146376307
8.72,0.05156735548877466
8.76,0.05295815951378626
8.8,0.05434896353879786
8.84,0.05573976756380945
8.88,0.0575546422969207
8.92,0.05894544632193231
8.96,0.0603362503469439
9.0,0.06311785839696708
9.04,0.06311785839696708
9.08,0.06311785839696708
9.12,0.0645086624219787
9.16,0.0672902704720019
9.2,0.0672902704720019
9.24,0.0672902704720019
9.28,0.07031646971527548
9.32,0.07031646971527548
9.36,0.0717072737402871
9.4,0.0733426689585491
9.44,0.07156515742876943
9.48,0.07320055264703146
9.52,0.07786214710856708
9.56,0.08074623004032302
9.6,0.08060411372880537
9.64,0.08223950894706737
9.68,0.07882660219902567
9.72,0.07882660219902567
9.76,0.08021740622403728
9.8,0.08299901427406046
9.84,0.08299901427406046
9.88,0.08299901427406046
9.92,0.08438981829907205
9.96,0.08261230676929238
10.0,0.08261230676929238
10.04,0.08261230676929238
10.08,0.08097691155103037
10.12,0.07934151633276834
10.16,0.07770612111450634
10.2,0.07592860958472664
10.24,0.07592860958472664
10.28,0.07429321436646462
10.32,0.07265781914820262
10.36,0.07102242392994058
10.4,0.07102242392994058
10.44,0.07102242392994058
10.48,0.06938702871167857
10.52,0.06938702871167857
10.56,0.06757215397856732
10.6,0.06757215397856732
10.64,0.06757215397856732
10.68,0.06757215397856732
10.72,0.06757215397856732
10.76,0.06757215397856732
10.8,0.06757215397856732
10.84,0.06757215397856732
10.88,0.06757215397856732
10.92,0.06757215397856732
10.96,0.06757215397856732
11.0,0.06757215397856732
11.04,0.06757215397856732
11.08,0.06757215397856732
11.12,0.06579464244878763
11.16,0.06579464244878763
11.2,0.06579464244878763
11.24,0.06579464244878763
11.28,0.06579464244878763
11.32,0.06579464244878763
11.36,0.06415924723052562
11.4,0.06415924723052562
11.44,0.06415924723052562
11.48,0.0624048212896342
11.52,0.0624048212896342
11.56,0.060777832736690164
11.6,0.060777832736690164
11.64,0.060777832736690164
11.68,0.060777832736690164
11.72,0.060777832736690164
11.76,0.060777832736690164
11.8,0.060777832736690164
11.84,0.060777832736690164
11.88,0.06241322795495217
11.92,0.06241322795495217
11.96,0.06241322795495217
12.0,0.06422810268806342
12.04,0.06422810268806342
12.08,0.06422810268806342
12.12,0.06422810268806342
12.16,0.06422810268806342
12.2,0.06422810268806342
12.24,0.06422810268806342
12.28,0.06241322795495217
12.32,0.06059835322184093
12.36,0.06059835322184093
12.4,0.05878347848872967
