time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,1.0,-0.6660016,-1.0,-1.0,-0.417404,0.02202399999999982,-1.0,-0.503668,-0.1933999999999999,-1.0,-0.21717600000000004,-0.426824,-1.0,-1.0,-0.6404619999999999,-0.7662652,-0.404396
0.04,0.8700760000000001,-0.573548,-1.0,-1.0,-0.4083359999999999,-0.015116000000000018,-1.0,-0.306376,-0.18347199999999986,-1.0,-0.357228,-0.6720916,-1.0,-1.0,-0.8565184,-0.9220884,-0.2938719999999999
0.08,0.7430520000000003,-0.6222652,-1.0,-1.0,-0.417644,-0.09483999999999992,-1.0,-0.203828,-0.16601199999999983,-1.0,-0.5708359999999999,-0.86315,-1.0,-1.0,-0.97636448,-1.0,-0.20963600000000004
0.12,0.706804,-0.6635504,-1.0,-1.0,-0.43187600000000004,-0.13697199999999987,-1.0,-0.1505519999999998,-0.16048399999999985,-1.0,-0.6957732,-0.969316,-1.0,-1.0,-1.0,-1.0,-0.15149999999999997
0.16,0.6317320000000004,-0.7794916000000001,-0.9917866,-1.0,-0.47443199999999996,-0.16903599999999996,-1.0,-0.04006799999999988,-0.14839199999999986,-1.0,-0.8463976,-1.0,-1.0,-1.0,-0.96473916,-1.0,-0.11408800000000008
0.2,0.6478839999999999,-0.7735128,-0.98023248,-1.0,-0.49449199999999993,-0.2292399999999999,-1.0,0.06256000000000017,-0.17659199999999986,-1.0,-0.8748028,-1.0,-1.0,-1.0,-0.96473916,-1.0,-0.08655999999999997
0.24,0.664752,-0.8878964,-0.97674508,-1.0,-0.495328,-0.2813039999999999,-1.0,0.1194360000000001,-0.19887600000000005,-1.0,-0.8113268,-1.0,-1.0,-1.0,-0.9233784,-1.0,-0.06821600000000005
0.28,0.706936,-0.8910628,-0.97919284,-1.0,-0.45743199999999995,-0.411296,-1.0,0.117116,-0.22110799999999997,-1.0,-0.7642340000000001,-1.0,-1.0,-1.0,-0.8487456,-1.0,-0.0447280000000001
0.32,0.6977039999999999,-0.9072279999999999,-0.98694868,-1.0,-0.407648,-0.37594799999999995,-1.0,0.07108800000000004,-0.224812,-1.0,-0.579108,-1.0,-1.0,-1.0,-0.6848728,-1.0,-0.03169999999999995
0.36,0.673108,-0.8329076,-0.99043608,-1.0,-0.35775999999999997,-0.386076,-1.0,0.11881600000000003,-0.21219999999999994,-1.0,-0.521208,-1.0,-1.0,-1.0,-0.6344087999999999,-1.0,-0.02820800000000001
0.4,0.6657280000000001,-0.8274924,-0.96868608,-1.0,-0.3441399999999999,-0.463688,-1.0,0.1176600000000001,-0.20936,-1.0,-0.44286400000000004,-0.97936024,-1.0,-1.0,-0.6347419999999999,-1.0,-0.04220399999999991
0.44,0.6917120000000001,-0.8481992,-0.97248432,-1.0,-0.3156119999999999,-0.5124439999999999,-1.0,0.236008,-0.18992399999999987,-0.9479836,-0.46885599999999994,-0.96383048,-1.0,-1.0,-0.7081556,-1.0,-0.051696000000000075
0.48,0.6960680000000001,-0.837958,-0.97248432,-1.0,-0.3258,-0.6614804,-1.0,0.27992000000000017,-0.21030799999999994,-0.8493436,-0.44648,-0.932064,-1.0,-1.0,-0.7456396,-1.0,-0.07452000000000003
0.52,0.7071960000000002,-0.8239164,-0.96531944,-1.0,-0.30754399999999993,-0.5431999999999999,-1.0,0.3187920000000002,-0.18913599999999997,-0.833814,-0.410292,-0.863132,-1.0,-1.0,-0.781468,-1.0,-0.09199199999999985
0.56,0.723784,-0.7716448,-0.9121032,-1.0,-0.3068719999999999,-0.51928,-1.0,0.204472,-0.1942680000000001,-0.8858304,-0.41912799999999995,-0.8786616,-1.0,-1.0,-0.7581032,-1.0,-0.09732399999999986
0.6,0.7932679999999999,-0.7437904,-0.857208,-1.0,-0.28746399999999994,-0.405724,-1.0,0.1206799999999999,-0.15935599999999994,-0.9358484,-0.40936399999999995,-0.8671396,-1.0,-1.0,-0.6756252,-1.0,-0.08775200000000005
0.64,0.8478960000000002,-0.6956756,-0.8612076,-1.0,-0.30102399999999996,-0.34958,-1.0,0.09399600000000019,-0.16906,-0.9513780000000001,-0.47053999999999996,-0.8561384,-1.0,-1.0,-0.61337,-1.0,-0.08519599999999994
0.68,0.921268,-0.6587756,-0.855318,-1.0,-0.306076,-0.2812760000000001,-1.0,0.17812399999999995,-0.163856,-0.870066,-0.444288,-0.8190132,-1.0,-1.0,-0.6707432,-1.0,-0.10498399999999997
0.72,0.9506079999999999,-0.6252428,-0.8802696,-1.0,-0.3219639999999999,-0.24422399999999989,-1.0,0.23786400000000008,-0.175608,-0.8672652,-0.46921999999999997,-0.8506104,-1.0,-1.0,-0.7235596,-1.0,-0.11167600000000011
0.76,0.9958359999999999,-0.457148,-0.8249584,-1.0,-0.33704,-0.20753999999999995,-1.0,0.23031200000000007,-0.22004,-0.8571172,-0.479116,-0.8868636,-1.0,-1.0,-0.7567664,-1.0,-0.12608799999999998
0.8,1.0,-0.3000560000000001,-0.884064,-1.0,-0.37766,-0.19873200000000002,-1.0,0.16061199999999998,-0.26825199999999993,-0.9016712,-0.49160000000000004,-0.916342,-1.0,-1.0,-0.7196384,-1.0,-0.1504279999999999
0.84,1.0,-0.1952719999999999,-0.8791756,-1.0,-0.37744,-0.20313199999999998,-1.0,0.0645960000000001,-0.2760039999999999,-0.908696,-0.46608400000000005,-0.8971384,-1.0,-1.0,-0.7563016,-1.0,-0.168288
0.88,1.0,-0.20500799999999997,-0.96516792,-1.0,-0.38844,-0.25859600000000005,-1.0,-0.016939999999999955,-0.24518399999999996,-0.8909756,-0.41698,-0.9111507999999999,-1.0,-1.0,-0.8516808,-1.0,-0.17101199999999994
