time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,-0.6979924,-0.8262416,-1.0,-0.45253199999999993,-0.32342799999999994,-0.29269199999999995,-0.44496,-0.7157884,-0.29645600000000005,-0.7951284,-1.0,-1.0,-0.7822612,-0.923608,-0.416408,-1.0,-1.0
0.04,-0.696218,-0.824896,-1.0,-0.354772,-0.37293599999999993,-0.3416199999999999,-0.495876,-0.7062264,-0.24950800000000006,-0.7426759999999999,-1.0,-1.0,-0.7840604,-0.96529076,-0.357544,-1.0,-1.0
0.08,-0.6893952,-0.8417464,-1.0,-0.25594800000000006,-0.41676,-0.3119160000000001,-0.518272,-0.6973647999999999,-0.231008,-0.7090732,-1.0,-1.0,-0.7377647999999999,-0.96904128,-0.3721399999999999,-1.0,-1.0
0.12,-0.6918,-0.8981232,-1.0,-0.20819999999999994,-0.44857199999999997,-0.2964119999999999,-0.519588,-0.701402,-0.25469600000000003,-0.6324604,-1.0,-1.0,-0.7373528,-0.9529396,-0.41201199999999993,-0.99358756,-1.0
0.16,-0.726718,-0.9400676,-1.0,-0.255088,-0.47863199999999995,-0.16148000000000007,-0.5262039999999999,-0.6307832,-0.2717639999999999,-0.6867908,-1.0,-1.0,-0.8192876,-0.938496,-0.480476,-0.99358756,-1.0
0.2,-0.743062,-0.8476387999999999,-1.0,-0.417168,-0.5230999999999999,-0.20772000000000002,-0.523188,-0.574964,-0.3106279999999999,-0.7126432,-1.0,-1.0,-0.9014724,-0.8910608,-0.480324,-0.97930876,-0.927616
0.24,-0.6778116,-0.6881336,-1.0,-0.6253755999999999,-0.6152583999999999,-0.2713,-0.529984,-0.533156,-0.3885399999999999,-0.7479296,-1.0,-1.0,-0.912488,-0.7517815999999999,-0.49651999999999996,-0.9857212,-0.8181988
0.28,-0.5056080000000001,-0.4087519999999999,-1.0,-0.7478016,-0.7362872,-0.5626359999999999,-0.5282359999999999,-0.4693839999999999,-0.48534,-0.7041096,-1.0,-0.98798148,-0.8348544,-0.493984,-0.426424,-0.9857212,-0.8181988
0.32,-0.39661599999999986,-0.5422480000000001,-1.0,-0.6697112000000001,-0.7116624,-0.7818712,-0.6395784,-0.4429559999999999,-0.6125356,-0.6956671999999999,-1.0,-0.8868252,-0.7262303999999999,-0.04746000000000006,-0.3504879999999999,-0.8929195999999999,-0.8905828
0.36,-0.40679199999999993,-0.7206168,-1.0,-0.593388,-0.6777484,-1.0,-0.775962,-0.43342,-0.7195643999999999,-0.7944824,-1.0,-0.7557228,-0.7352808,0.4035120000000001,-0.28713199999999994,-0.8407560000000001,-1.0
0.4,-0.530108,-0.97608108,-1.0,-0.677152,-0.542292,-1.0,-0.890976,-0.42544000000000004,-0.756016,-0.8592371999999999,-1.0,-0.6984315999999999,-0.7927056,0.793544,-0.1794,-0.7244455999999999,-1.0
0.44,-0.6210068,-0.8915104,-1.0,-0.8744723999999999,-0.5022800000000001,-1.0,-0.8923448,-0.380084,-0.7120544,-0.9437204,-1.0,-0.7995876,-0.922954,0.9445360000000003,-0.10069600000000012,-0.6226244000000001,-1.0
0.48,-0.4727199999999999,-0.7140816,-1.0,-0.99172712,-0.56206,-1.0,-0.8509148,-0.3581,-0.6336968000000001,-0.9318916,-1.0,-0.8160968,-0.9647256,0.711816,-0.048567999999999945,-0.575244,-1.0
0.52,-0.37862799999999996,-0.49850400000000006,-1.0,-0.846808,-0.6887251999999999,-1.0,-0.7842768,-0.3842159999999999,-0.564068,-0.98500596,-0.9490108,-0.8854063999999999,-0.9849342,0.4475720000000001,-0.18341200000000002,-0.6069852,-1.0
