time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,-1.0,-1.0,-1.0,-1.0,-0.5818159999999999,-0.6826144,-0.98324364,-0.439628,-0.498908,-1.0,-1.0,-1.0,-1.0,-1.0,0.8006000000000002,-1.0,-0.97385096
0.04,-1.0,-1.0,-0.96164368,-1.0,-0.547992,-0.6814864,-0.96585276,-0.5262959999999999,-0.48539999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,0.7064360000000001,-1.0,-0.9888752
0.08,-1.0,-1.0,-0.9384808,-1.0,-0.525288,-0.6804711999999999,-0.9714382,-0.503308,-0.47764399999999996,-0.99011532,-1.0,-1.0,-1.0,-1.0,0.6873880000000001,-1.0,-0.997591544
0.12,-1.0,-1.0,-0.90212,-1.0,-0.513644,-0.6704124,-0.996069316,-0.49204800000000004,-0.45928,-0.9593388,-1.0,-1.0,-1.0,-1.0,0.7805759999999999,-1.0,-0.997591544
0.16,-1.0,-1.0,-0.8973992,-1.0,-0.506156,-0.6649259999999999,-1.0,-0.5383519999999999,-0.43569599999999997,-0.9137184,-1.0,-1.0,-1.0,-1.0,0.8018200000000002,-1.0,-1.0
0.2,-1.0,-1.0,-0.920562,-1.0,-0.5083960000000001,-0.6147068,-1.0,-0.5969559999999999,-0.3932319999999999,-0.9083015999999999,-1.0,-1.0,-1.0,-1.0,0.7964640000000001,-1.0,-1.0
0.24,-1.0,-1.0,-0.9183984000000001,-1.0,-0.517312,-0.593268,-1.0,-0.577796,-0.38904799999999995,-0.939078,-1.0,-1.0,-1.0,-1.0,0.7839200000000002,-0.997871252,-1.0
0.28,-1.0,-1.0,-0.9551648,-1.0,-0.511412,-0.521488,-1.0,-0.5153639999999999,-0.36985599999999996,-0.8818159999999999,-1.0,-1.0,-1.0,-1.0,0.8123279999999999,-0.826158,-1.0
0.32,-1.0,-1.0,-0.9551648,-1.0,-0.5083759999999999,-0.5462799999999999,-1.0,-0.526428,-0.39234800000000003,-0.7924188,-1.0,-0.99285952,-1.0,-1.0,0.8527760000000002,-0.821692,-1.0
0.36,-1.0,-1.0,-0.927814,-1.0,-0.49648000000000003,-0.5559799999999999,-1.0,-0.541876,-0.40613199999999994,-0.6854752,-1.0,-0.9570208,-1.0,-1.0,0.8181720000000003,-0.682398,-1.0
0.4,-1.0,-1.0,-0.8842099999999999,-1.0,-0.53732,-0.6409924,-1.0,-0.6098408,-0.465004,-0.6679607999999999,-1.0,-0.9006415999999999,-1.0,-0.98806136,0.6789880000000001,-0.7910472,-1.0
0.44,-1.0,-1.0,-0.8842099999999999,-1.0,-0.56708,-0.7052152,-1.0,-0.717408,-0.5090399999999999,-0.6935604,-1.0,-0.8378796,-1.0,-0.9269836,0.4767000000000001,-0.7955132,-0.996522732
0.48,-1.0,-1.0,-0.954416,-1.0,-0.6296736,-0.7803088,-1.0,-0.7845324,-0.576228,-0.6997972,-1.0,-0.8546312,-1.0,-0.7174879999999999,0.3174560000000002,-0.936936,-0.98487156
0.52,-1.0,-1.0,-1.0,-1.0,-0.645702,-0.7860316,-1.0,-0.8188291999999999,-0.6071504,-0.7361184000000001,-1.0,-0.8923392,-1.0,-0.544956,0.2846440000000001,-1.0,-0.96608136
0.56,-1.0,-1.0,-1.0,-1.0,-0.6844391999999999,-0.7513528,-1.0,-0.7691892,-0.6392880000000001,-0.7486824000000001,-1.0,-0.96224188,-1.0,-0.487244,0.35498799999999986,-0.96433656,-0.9571652
0.6,-1.0,-1.0,-1.0,-1.0,-0.6761063999999999,-0.692506,-1.0,-0.7883852,-0.6310323999999999,-0.7743632,-1.0,-0.96744696,-1.0,-0.5831,0.32931200000000027,-0.96433656,-0.96434164
0.64,-1.0,-1.0,-0.96492412,-1.0,-0.6847787999999999,-0.6728588,-1.0,-0.7682432,-0.6038024,-0.833364,-0.97800104,-0.976698,-1.0,-0.7409892,0.24612800000000012,-0.9529344,-0.98183464
0.68,-1.0,-1.0,-0.9397996,-1.0,-0.6546012,-0.6703968,-1.0,-0.7202932,-0.581188,-0.8998988,-0.96590528,-0.97387356,-1.0,-0.8336728,0.21334000000000009,-0.96761284,-0.98027212
0.72,-1.0,-1.0,-0.9397996,-1.0,-0.6230064,-0.6361764,-1.0,-0.6424944,-0.5497080000000001,-0.9462632,-0.957336,-0.9494032,-1.0,-0.9288824,0.25568000000000013,-0.9328476,-0.98384928
0.76,-1.0,-1.0,-0.9608666,-1.0,-0.589788,-0.5918840000000001,-1.0,-0.6085176,-0.5513359999999999,-0.9540476,-0.979335,-0.9435908,-1.0,-0.937792,0.3666400000000001,-0.9442496,-0.97151052
0.8,-1.0,-1.0,-0.97635264,-1.0,-0.59188,-0.609228,-1.0,-0.6357192,-0.5338080000000001,-0.9461508,-0.99143076,-0.9464152,-1.0,-0.9447344,0.33493200000000023,-0.96523484,-0.96355136
0.84,-1.0,-1.0,-0.97635264,-1.0,-0.6065464,-0.7012571999999999,-1.0,-0.676624,-0.5282880000000001,-0.96242792,-1.0,-0.97607712,-1.0,-0.9356792,0.33984400000000003,-1.0,-0.941248
0.88,-1.0,-1.0,-0.9903614,-1.0,-0.598544,-0.7722904,-1.0,-0.7021056,-0.4950319999999999,-0.950108,-1.0,-0.96114688,-1.0,-0.935866,0.3771040000000001,-1.0,-0.9439684
0.92,-1.0,-1.0,-1.0,-1.0,-0.58082,-0.7531016,-1.0,-0.7364504000000001,-0.48941599999999996,-0.9193256,-1.0,-0.96114688,-1.0,-0.9550296,0.4590360000000002,-1.0,-0.9595276
0.96,-1.0,-1.0,-0.996966384,-1.0,-0.570828,-0.6556051999999999,-1.0,-0.7713964,-0.48141599999999996,-0.896426,-1.0,-0.96983768,-1.0,-0.96276056,0.4445560000000002,-1.0,-0.97556432
1.0,-1.0,-1.0,-0.996966384,-1.0,-0.587928,-0.5715399999999999,-1.0,-0.8271736,-0.514624,-0.856992,-1.0,-1.0,-1.0,-0.921612,0.3555600000000001,-1.0,-0.96292452
1.04,-1.0,-1.0,-0.97511104,-1.0,-0.573108,-0.502516,-1.0,-0.7878692,-0.49796399999999996,-0.7921352,-0.99048964,-1.0,-1.0,-0.8334308,0.25062000000000006,-1.0,-0.9449436
1.08,-1.0,-1.0,-0.9442676,-1.0,-0.5672919999999999,-0.547804,-1.0,-0.7866524,-0.51746,-0.7655848,-0.7265424,-1.0,-1.0,-0.777726,0.09724399999999989,-1.0,-0.9010924
1.12,-1.0,-1.0,-0.886676,-1.0,-0.532924,-0.5215,-1.0,-0.7173327999999999,-0.508544,-0.7091867999999999,-0.6507848,-0.96799588,-1.0,-0.7597056,0.07145600000000019,-1.0,-0.7216604
1.16,-1.0,-1.0,-0.72517,-1.0,-0.495908,-0.49647600000000003,-1.0,-0.6912096,-0.523056,-0.7471452000000001,-0.6125868,-0.96799588,-1.0,-0.8406192,0.07330800000000015,-0.9041188,-0.243788
1.2,-1.0,-1.0,-0.6182532000000001,-1.0,-0.469008,-0.4948159999999999,-1.0,-0.6676692,-0.435284,-0.5929719999999999,-0.8765343999999999,-0.96799588,-1.0,-0.9160771999999999,0.20211200000000007,-0.6710132,0.371864
1.24,-0.9370832,-1.0,-0.53798,-1.0,-0.4792359999999999,-0.6157459999999999,-1.0,-0.6602876,-0.34886399999999995,-0.550044,-0.8196668,-1.0,-1.0,-0.99273232,0.21710000000000007,-0.39652,0.83554
1.28,-0.8863728,-1.0,-0.539296,-1.0,-0.515248,-0.7288764,-1.0,-0.6980531999999999,-0.23859199999999992,-0.368144,-0.7571128,-0.923236,-1.0,-1.0,0.16258400000000006,-0.3446799999999999,1.0
1.32,-0.8438124,-1.0,-0.535728,-1.0,-0.52184,-0.7700368,-1.0,-0.6563923999999999,-0.19647599999999998,-0.32631600000000005,-0.6700784,-0.8141796,-1.0,-1.0,0.08000800000000008,-0.27115999999999996,1.0
1.36,-0.8882572,-1.0,-0.49492,-1.0,-0.49541199999999996,-0.7221683999999999,-1.0,-0.622358,-0.14434800000000003,-0.14049999999999985,-0.8027032,-0.6830152,-1.0,-1.0,-0.0007960000000000189,-0.3735559999999999,0.94092
1.4,-0.8319064,-1.0,-0.48954,-1.0,-0.45444399999999996,-0.6577063999999999,-1.0,-0.6430191999999999,-0.11579600000000001,-0.01865199999999989,-0.7742604,-0.547132,-1.0,-1.0,-0.07832399999999984,-0.19591999999999987,0.855324
1.44,-0.7814748,-0.98265948,-0.429592,-1.0,-0.425272,-0.4596199999999999,-1.0,-0.6753212,-0.08787199999999995,0.05745200000000006,-0.8048488,-0.42369599999999996,-1.0,-1.0,-0.1343439999999999,-0.3139439999999999,0.7383
1.48,-0.6839096,-0.9268748,-0.3490599999999999,-1.0,-0.402328,-0.3295039999999999,-0.9998346672,-0.6973544,-0.04545600000000005,0.00027200000000005,-0.58246,-0.2643960000000001,-1.0,-1.0,-0.37196799999999997,-0.2724519999999999,0.6640840000000001
