time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,-1.0,-1.0,-1.0,-0.7432116,-0.8605132,-0.8660208,-0.31430800000000003,-0.8326328,-0.8551552,-0.9011992,-1.0,-0.7460416,-0.8262236000000001,-0.7423443999999999,-0.35963199999999995,-1.0,-1.0
0.04,-1.0,-1.0,-1.0,-0.8094372,-0.8111611999999999,-0.67163,-0.36405999999999994,-0.883428,-0.8392984,-0.8420632,-1.0,-0.8471364,-0.7757488,-0.7884496,-0.38837599999999994,-0.9278256,-1.0
0.08,-1.0,-1.0,-1.0,-0.844694,-0.7780064,-0.59236,-0.39347199999999993,-0.938932,-0.8353716,-0.8581236,-1.0,-0.915188,-0.7310512,-0.8261356,-0.42592399999999997,-0.918254,-1.0
0.12,-1.0,-1.0,-1.0,-0.8968036,-0.7764092,-0.6318284,-0.39804399999999995,-0.959774,-0.8391316,-0.911974,-1.0,-0.9354148,-0.6870536,-0.845364,-0.38436000000000003,-0.8574252,-1.0
0.16,-0.9944924,-1.0,-1.0,-0.9106696,-0.7589916,-0.6309364,-0.4076559999999999,-0.95269,-0.8297368,-0.9479728,-1.0,-0.97776112,-0.6806308,-0.8621688,-0.39783999999999997,-0.7845368,-1.0
0.2,-0.9561856,-1.0,-1.0,-0.9201036,-0.7569872,-0.6134104,-0.38449199999999994,-0.9529752,-0.796246,-0.953148,-1.0,-0.9943624,-0.6551772,-0.8869796,-0.40323999999999993,-0.7257596,-1.0
0.24,-0.9232448,-1.0,-1.0,-0.861304,-0.7319112,-0.6194344,-0.4225119999999999,-0.941394,-0.7435664,-0.96374776,-1.0,-0.9943624,-0.6463104,-0.8863636,-0.39681999999999995,-0.7617427999999999,-1.0
0.28,-0.928462,-1.0,-1.0,-0.7452368,-0.7283668,-0.6046976,-0.4276559999999999,-0.97865068,-0.6967524,-0.97274436,-1.0,-0.9997637612,-0.5839159999999999,-0.8884484,-0.419972,-0.6866140000000001,-1.0
0.32,-0.96676876,-1.0,-1.0,-0.6241475999999999,-0.7158012,-0.610058,-0.47614,-0.96495628,-0.6372895999999999,-0.914406,-0.99128212,-0.9997637612,-0.483128,-0.8560964,-0.479256,-0.6301564,-1.0
0.36,-0.999709562,-1.0,-1.0,-0.562644,-0.7141303999999999,-0.508756,-0.499344,-0.9660831599999999,-0.579836,-0.8364248,-0.99128212,-0.9997637612,-0.44357199999999997,-0.8344208,-0.582668,-0.5783559999999999,-1.0
0.4,-1.0,-1.0,-1.0,-0.5423359999999999,-0.6861952,-0.473808,-0.5538639999999999,-0.9091948,-0.5058320000000001,-0.711638,-0.99128212,-1.0,-0.480476,-0.818166,-0.6204696,-0.5649679999999999,-1.0
