time,gold standard
0.0,0.0
0.04,0.0
0.08,0.0
0.12,0.0
0.16,0.0
0.2,0.0
0.24,0.0
0.28,0.0
0.32,0.0
0.36,0.0
0.4,0.0
0.44,0.0
0.48,0.0
0.52,0.0
0.56,0.0
0.6,0.0
0.64,0.0
0.68,0.0
0.72,0.0
0.76,0.0035538385704500988
0.8,0.005330757855675147
0.84,0.0071076771409001975
0.88,0.0071076771409001975
0.92,0.0071076771409001975
0.96,0.01283002525962278
1.0,0.014260612289303427
1.04,0.014260612289303427
1.08,0.012446591676952676
1.12,0.008892753106502577
1.16,0.008892753106502577
1.2,0.008892753106502577
1.24,0.008892753106502577
1.28,0.007115833821277528
1.32,0.007115833821277528
1.36,0.007115833821277528
1.4,0.008929854433628278
1.44,0.007152935148403229
1.48,0.007152935148403229
1.52,0.010397542790434627
1.56,0.010397542790434627
1.6,0.010397542790434627
1.64,0.010397542790434627
1.68,0.012211563402785376
1.72,0.014025584015136127
1.76,0.019084212269518272
1.8,0.02051479929919892
1.84,0.02232881991154967
1.88,0.024142840523900422
1.92,0.024142840523900422
1.96,0.02777088174860192
2.0,0.02777088174860192
2.04,0.02958490236095267
2.08,0.03495276154375352
2.12,0.049007290205638016
2.16,0.06340815112306691
2.2,0.07557445651834926
2.24,0.08955478252598235
2.28,0.10221582548531191
2.32,0.11128592854706565
2.36,0.13988972343488187
2.4,0.15026845706220504
2.44,0.15169904409188567
2.48,0.15431630522302447
2.52,0.15250228461067375
2.56,0.15701842149114884
2.6,0.15157635965409655
2.64,0.14343145357524215
2.68,0.14215919636312058
2.72,0.13490311391371756
2.76,0.1290776184939952
2.8,0.13012477194100575
2.84,0.12429927652128338
2.88,0.11847378110156105
2.92,0.11665976048921027
2.96,0.11820459552277096
3.0,0.11639057491042021
3.04,0.1160071413277501
3.08,0.11743772835743076
3.12,0.11886831538711137
3.16,0.12029890241679203
3.2,0.12172948944647267
3.24,0.12172948944647267
3.28,0.1272115966331536
3.32,0.12913986524938437
3.36,0.1309167845346094
3.4,0.13596770432876035
3.44,0.1377446236139854
3.48,0.13967289223021617
3.52,0.14288039854512186
3.56,0.1475555932168339
3.6,0.15597307711712746
3.64,0.15778709772947824
3.68,0.15971536634570904
3.72,0.1616436349619398
3.76,0.16742844081063216
3.8,0.1751415152755553
3.84,0.1751415152755553
3.88,0.17691843456078032
3.92,0.17691843456078032
3.96,0.18015533374258053
4.0,0.18193225302780558
4.04,0.18324088359337498
4.08,0.18501780287860004
4.12,0.18853629605476843
4.16,0.18984492662033783
4.2,0.1912755136500185
4.24,0.19308182580213806
4.28,0.19304648040785635
4.32,0.19667452163255783
4.36,0.19848854224490858
4.4,0.20023011613585198
4.44,0.20153874670142136
4.48,0.20328032059236473
4.52,0.20676346837425147
4.56,0.21031730694470158
4.6,0.21240521309118932
4.64,0.21259424348834083
4.68,0.21294057574388522
4.72,0.21517983122137874
4.76,0.2172677373678665
4.8,0.2172677373678665
4.84,0.2172677373678665
4.88,0.2172677373678665
4.92,0.2172677373678665
4.96,0.2172677373678665
5.0,0.2172677373678665
5.04,0.2172677373678665
5.08,0.2172677373678665
5.12,0.2172677373678665
5.16,0.21904465665309156
5.2,0.21904465665309156
5.24,0.21723063604074078
5.28,0.22078447461119088
5.32,0.22078447461119088
5.36,0.22078447461119088
5.4,0.22252604850213425
5.44,0.22252604850213425
5.48,0.22071202788978353
5.52,0.22071202788978353
5.56,0.2224536017807269
5.6,0.2224536017807269
5.64,0.22438187039695764
5.68,0.22631013901318844
5.72,0.22631013901318844
5.76,0.22820306223513753
5.8,0.23013133085136833
5.84,0.23398786808382988
5.88,0.23780905992200976
5.92,0.23783845278890425
5.96,0.23776600606749684
6.0,0.2379173553985026
6.04,0.23614043611327754
6.08,0.23436351682805248
6.12,0.23258659754282743
6.16,0.23258659754282743
6.2,0.23080967825760237
6.24,0.23080967825760237
6.28,0.22903275897237732
6.32,0.2291841083033831
6.36,0.22740718901815804
6.4,0.22755853834916379
6.44,0.22786123701117522
6.48,0.22253047915550006
6.52,0.22445874777173086
6.56,0.22461009710273663
6.6,0.22461009710273663
6.64,0.22283317781751158
6.68,0.22105625853228653
6.72,0.21927933924706147
6.76,0.21750241996183642
6.8,0.21750241996183642
6.84,0.21750241996183642
6.88,0.21391148006426058
6.92,0.21209745945190983
6.96,0.21035588556096652
7.0,0.20487202244144156
7.04,0.2031304485504982
7.08,0.2018218179849288
7.12,0.2018218179849288
7.16,0.1983033248087604
7.2,0.1983033248087604
7.24,0.19656175091781702
7.28,0.1913370292449869
7.32,0.1878538814631002
7.36,0.18611230757215683
7.4,0.18611230757215683
7.44,0.18611230757215683
7.48,0.18433538828693177
7.52,0.18433538828693177
7.56,0.18607696217787514
7.6,0.18607696217787514
7.64,0.18781853606881851
7.68,0.1860045154564678
7.72,0.1877460893474111
7.76,0.18967435796364193
7.8,0.18786033735129112
7.84,0.184196950732308
7.88,0.18060601083473216
7.92,0.17871954350097402
7.96,0.17150056237869674
8.0,0.16965119637206433
8.04,0.16787427708683927
8.08,0.16780183036543186
8.12,0.16780183036543186
8.16,0.16954340425637524
8.2,0.16954340425637524
8.24,0.16969475358738095
8.28,0.16969475358738095
8.32,0.17336459609455512
8.36,0.17158767680933007
8.4,0.17158767680933007
8.44,0.17202062013470404
8.48,0.17202062013470404
8.52,0.17024370084947898
8.56,0.17024370084947898
8.6,0.17024370084947898
8.64,0.1737992953527731
8.68,0.1737992953527731
8.72,0.1737992953527731
8.76,0.1737992953527731
8.8,0.17202237606754806
8.84,0.1756504172922495
8.88,0.1793927065208311
8.92,0.18120672713318184
8.96,0.18302074774553256
9.0,0.18302074774553256
9.04,0.18255245902587697
9.08,0.18255245902587697
9.12,0.18386108959144634
9.16,0.18386108959144634
9.2,0.18516972015701574
9.24,0.18516972015701574
9.28,0.18516972015701574
9.32,0.18516972015701574
9.36,0.18516972015701574
9.4,0.18516972015701574
9.44,0.18891200938559727
9.48,0.18891200938559727
9.52,0.19084027800182807
9.56,0.19084027800182807
9.6,0.19276854661805884
9.64,0.19469681523428964
9.68,0.19662508385052044
9.72,0.1983666577414638
9.76,0.20029492635769455
9.8,0.20029492635769455
9.84,0.20029492635769455
9.88,0.20210894697004528
9.92,0.20385052086098868
9.96,0.20385052086098868
10.0,0.20385052086098868
10.04,0.20385052086098868
10.08,0.20559209475193205
10.12,0.20559209475193205
10.16,0.20752036336816285
10.2,0.2094486319843936
10.24,0.2113769006006244
10.28,0.21330516921685516
10.32,0.21697501172402928
10.36,0.21697501172402928
10.4,0.21871658561497265
10.44,0.21871658561497265
10.48,0.21871658561497265
10.52,0.2201471726446533
10.56,0.22157775967433396
10.6,0.22157775967433396
10.64,0.22157775967433396
10.68,0.22300834670401462
10.72,0.22300834670401462
10.76,0.22300834670401462
10.8,0.2265621852744647
10.84,0.22833910455968975
10.88,0.22833910455968975
10.92,0.2301160238449148
10.96,0.2301160238449148
11.0,0.23189294313013986
11.04,0.2354467817005899
11.08,0.23722370098581497
11.12,0.23722370098581497
11.16,0.23722370098581497
11.2,0.23757003324135942
11.24,0.23757003324135942
11.28,0.23564176462512862
11.32,0.2338277440127779
11.36,0.2338277440127779
11.4,0.23734623718894632
11.44,0.23734623718894632
11.48,0.23541796857271557
11.52,0.23541796857271557
11.56,0.23526661924170983
11.6,0.23526661924170983
11.64,0.23526661924170983
11.68,0.23669720627139043
11.72,0.23669720627139043
11.76,0.2384387801623338
11.8,0.24018035405327717
11.84,0.24192192794422054
11.88,0.2436635018351639
11.92,0.2436635018351639
11.96,0.2436635018351639
12.0,0.24509408886484454
12.04,0.24509408886484454
12.08,0.24509408886484454
12.12,0.24509408886484454
12.16,0.24509408886484454
12.2,0.2433525149739012
12.24,0.2433525149739012
12.28,0.2433525149739012
12.32,0.24161094108295783
12.36,0.24161094108295783
12.4,0.24161094108295783
12.44,0.24161094108295783
12.48,0.23986936719201446
12.52,0.2363862194101277
12.56,0.23283062490683365
12.6,0.23108905101589025
12.64,0.22433835861326856
