time,gold standard
0.0,0.0
0.04,0.0
0.08,0.0
0.12,0.0
0.16,0.0
0.2,0.0
0.24,0.0
0.28,0.0
0.32,0.0
0.36,0.0
0.4,0.0
0.44,0.0
0.48,0.0
0.52,0.0
0.56,0.0
0.6,0.0
0.64,0.0
0.68,0.0
0.72,0.0
0.76,0.0
0.8,0.0
0.84,0.0
0.88,0.0
0.92,0.0
0.96,-0.0015812188070495048
1.0,-0.0031624376140990096
1.04,-0.004743656421148514
1.08,-0.004743656421148514
1.12,-0.004743656421148514
1.16,0.00018914361948388976
1.2,0.0033515812335828997
1.24,0.00651401884768191
1.28,0.00651401884768191
1.32,0.00651401884768191
1.36,0.00651401884768191
1.4,0.004932800040632405
1.44,0.0067031624671657995
1.48,0.0067031624671657995
1.52,0.0067031624671657995
1.56,0.0067031624671657995
1.6,0.008639927735890725
1.64,0.008639927735890725
1.68,0.0070587089288412196
1.72,0.0070587089288412196
1.76,0.0054774901217917145
1.8,0.0054774901217917145
1.84,0.0038962713147422095
1.88,0.0054774901217917145
1.92,0.0054774901217917145
1.96,0.0054774901217917145
2.0,0.0054774901217917145
2.04,0.0054774901217917145
2.08,0.0073057679414503226
2.12,0.0073057679414503226
2.16,0.0073057679414503226
2.2,0.0073057679414503226
2.24,0.00620408503421727
2.28,0.00620408503421727
2.32,0.00620408503421727
2.36,0.00620408503421727
2.4,0.004375807214558662
2.44,0.004375807214558662
2.48,0.004375807214558662
2.52,0.004375807214558662
2.56,0.004375807214558662
2.6,0.004433722607683875
2.64,0.006262000427342481
2.68,0.008090278247001087
2.72,0.008090278247001087
2.76,0.009918556066659694
2.8,0.009918556066659694
2.84,0.013528526657118815
2.88,0.015310219427919332
2.92,0.017138497247577936
2.96,0.018920190018378455
3.0,0.02070188278917897
3.04,0.02070188278917897
3.08,0.02248357555997949
3.12,0.02248357555997949
3.16,0.02248357555997949
3.2,0.02584648713782951
3.24,0.030590143558978027
3.28,0.030590143558978027
3.32,0.03217136236602752
3.36,0.03217136236602752
3.4,0.03217136236602752
3.44,0.03217136236602752
3.48,0.033752581173077036
3.52,0.033752581173077036
3.56,0.033752581173077036
3.6,0.03533379998012654
3.64,0.03533379998012654
3.68,0.03533379998012654
3.72,0.03533379998012654
3.76,0.03533379998012654
3.8,0.03691501878717604
3.84,0.03691501878717604
3.88,0.038696711557976556
3.92,0.041859149172075574
3.96,0.043285295481200664
4.0,0.04471144179032577
4.04,0.04629266059737526
4.08,0.04787387940442477
4.12,0.04930002571354986
4.16,0.052462463327648874
4.2,0.05404368213469838
4.24,0.05404368213469838
4.28,0.05191777324648957
4.32,0.05349899205353907
4.36,0.05508021086058858
4.4,0.05824264847468759
4.44,0.06456752370288561
4.48,0.07089239893108362
4.52,0.07721727415928165
4.56,0.08378920840008877
4.6,0.0901140836282868
4.64,0.0950468836689192
4.68,0.10018015767330261
4.72,0.1070724637599523
4.76,0.11220573776433572
4.8,0.11440910357880182
4.84,0.12128999923242628
4.88,0.12128999923242628
4.92,0.12788050260571815
4.96,0.13685323602599198
5.0,0.14072676656344182
5.04,0.14618151590794115
5.08,0.1496994999837156
5.12,0.1530510812172985
5.16,0.15656906529307293
5.2,0.15656906529307293
5.24,0.15815028410012244
5.28,0.16185741179538074
5.32,0.16185741179538074
5.36,0.16343863060243025
5.4,0.16343863060243025
5.44,0.16703727084862227
5.48,0.16703727084862227
5.52,0.16703727084862227
5.56,0.16703727084862227
5.6,0.16703727084862227
5.64,0.16703727084862227
5.68,0.16703727084862227
5.72,0.16880763327515566
5.76,0.16880763327515566
5.8,0.16880763327515566
5.84,0.172514760970414
5.88,0.1762332190099394
5.92,0.1762332190099394
5.96,0.17816998427866435
6.0,0.17995167704946485
6.04,0.17995167704946485
6.08,0.17995167704946485
6.12,0.18173336982026536
6.16,0.18173336982026536
6.2,0.18173336982026536
6.24,0.18351506259106587
6.28,0.1852967553618664
6.32,0.18346847754220783
6.36,0.18346847754220783
6.4,0.18346847754220783
6.44,0.18346847754220783
6.48,0.18346847754220783
6.52,0.18346847754220783
6.56,0.18346847754220783
6.6,0.18188725873515832
6.64,0.18188725873515832
6.68,0.18188725873515832
6.72,0.18188725873515832
6.76,0.1806615863897842
6.8,0.1774991487756852
6.84,0.1774991487756852
6.88,0.1722613743293185
6.92,0.17043309650965988
6.96,0.17043309650965988
7.0,0.16885187770261037
7.04,0.16885187770261037
7.08,0.16727065889556086
7.12,0.16727065889556086
7.16,0.16727065889556086
7.2,0.16727065889556086
7.24,0.16727065889556086
7.28,0.16727065889556086
7.32,0.16905235166636137
7.36,0.17083404443716188
7.4,0.17083404443716188
7.44,0.17083404443716188
7.48,0.17083404443716188
7.52,0.17261573720796242
7.56,0.17439742997876292
7.6,0.17439742997876292
7.64,0.17622570779842153
7.68,0.17622570779842153
7.72,0.17622570779842153
7.76,0.17622570779842153
7.8,0.17622570779842153
7.84,0.17622570779842153
7.88,0.17983567838888065
7.92,0.18166395620853926
7.96,0.18166395620853926
8.0,0.1819110152211484
8.04,0.1819110152211484
8.08,0.183739293040807
8.12,0.183739293040807
8.16,0.18556757086046557
8.2,0.18739584868012418
8.24,0.1892241264997828
8.28,0.1892241264997828
8.32,0.1892241264997828
8.36,0.1892241264997828
8.4,0.19105240431944143
8.44,0.1892707115486409
8.48,0.1892707115486409
8.52,0.1892707115486409
8.56,0.18748901877784038
8.6,0.18748901877784038
8.64,0.18387904818738124
8.68,0.18277736528014818
8.72,0.18277736528014818
8.76,0.18099567250934767
8.8,0.18099567250934767
8.84,0.17921397973854714
8.88,0.17921397973854714
8.92,0.17743228696774663
8.96,0.17743228696774663
9.0,0.17743228696774663
9.04,0.17560400914808802
9.08,0.17560400914808802
9.12,0.17194745350877083
9.16,0.17011917568911222
9.2,0.16102437163967728
9.24,0.15188298254138424
9.28,0.14639814908240842
9.32,0.1391316228526321
9.36,0.13552165226217294
9.4,0.13730334503297348
9.44,0.1354750672133149
9.48,0.1336467893936563
9.52,0.1336467893936563
9.56,0.1336467893936563
9.6,0.13541715182018965
9.64,0.13358887400053107
9.68,0.13358887400053107
9.72,0.13042643638643206
9.76,0.12884521757938253
9.8,0.12745314239181696
9.84,0.1242907047777179
9.88,0.1242907047777179
9.92,0.12270948597066841
9.96,0.12270948597066841
10.0,0.12290995993441942
10.04,0.12311043389817045
10.08,0.12489212666897095
10.12,0.1266738194397715
10.16,0.128455512210572
10.2,0.13749240086688172
10.24,0.14297723432585754
10.28,0.15029034560449198
10.32,0.15383841379474286
10.36,0.15749496943406008
10.4,0.1593232472537187
10.44,0.16115152507337727
10.48,0.1629798028930359
10.52,0.1650085546764455
10.56,0.1650085546764455
10.6,0.1668368324961041
10.64,0.1686651103157627
10.68,0.1686651103157627
10.72,0.1686651103157627
10.76,0.1686651103157627
10.8,0.1704933881354213
10.84,0.17232166595507992
10.88,0.17232166595507992
10.92,0.17232166595507992
10.96,0.17232166595507992
11.0,0.17232166595507992
11.04,0.17232166595507992
11.08,0.17232166595507992
11.12,0.17232166595507992
11.16,0.17232166595507992
11.2,0.17232166595507992
11.24,0.17232166595507992
11.28,0.17414994377473852
11.32,0.17938771822110525
11.36,0.18121599604076385
11.4,0.18462549266747197
11.44,0.18645377048713058
11.48,0.18645377048713058
11.52,0.18986326711383866
11.56,0.1916915449334973
11.6,0.1916915449334973
11.64,0.1935198227531559
11.68,0.1935198227531559
11.72,0.1935198227531559
11.76,0.1935198227531559
11.8,0.19462150566038897
11.84,0.19462150566038897
11.88,0.19640319843118947
11.92,0.19640319843118947
11.96,0.1999552536285234
12.0,0.1999552536285234
12.04,0.2017369463993239
12.08,0.20351863917012442
12.12,0.2015818739013995
12.16,0.2050998579771739
12.2,0.2050998579771739
12.24,0.2050998579771739
12.28,0.2050998579771739
12.32,0.2050998579771739
12.36,0.2050998579771739
12.4,0.20668107678422346
12.44,0.2064806028204724
12.48,0.2064806028204724
12.52,0.2046989100496719
12.56,0.2046989100496719
12.6,0.2046989100496719
12.64,0.2046989100496719
