time,gold standard
0.0,0.0
0.04,0.0
0.08,0.0
0.12,0.0
0.16,0.0
0.2,0.0
0.24,0.0
0.28,0.0
0.32,0.0
0.36,0.0
0.4,0.0
0.44,0.0
0.48,0.0
0.52,0.0
0.56,0.0
0.6,0.004140791719900487
0.64,-0.004140791719900487
0.68,0.0013802639066334956
0.72,0.006901319533167478
0.76,0.009661847346434469
0.8,0.009661847346434469
0.84,0.009661847346434469
0.88,0.009661847346434469
0.92,0.009661847346434469
0.96,0.009661847346434469
1.0,0.011042111253067964
1.04,0.011042111253067964
1.08,0.015182902972968452
1.12,0.017030315869281228
1.16,0.019790843682548215
1.2,0.021171107589181712
1.24,0.02255137149581521
1.28,0.028888116168061074
1.32,0.03026838007469457
1.36,0.031648643981328065
1.4,0.03487632078427434
1.44,0.03487632078427434
1.48,0.03487632078427434
1.52,0.04057067487713124
1.56,0.04057067487713124
1.6,0.04057067487713124
1.64,0.04057067487713124
1.68,0.038647204278859176
1.72,0.03487632078427434
1.76,0.03295285018600228
1.8,0.031105437289689505
1.84,0.02918196669141744
1.88,0.027334553795104664
1.92,0.027334553795104664
1.96,0.02741061149706395
2.0,0.02933408209533601
2.04,0.03086328133720801
2.08,0.029483017430574517
2.12,0.028102753523941024
2.16,0.0285699025136203
2.2,0.02903705150329958
2.24,0.026276523690032597
2.28,0.025363408773078376
2.32,0.025363408773078376
2.36,0.025512344108316883
2.4,0.024132080201683385
2.44,0.024599229191362666
2.48,0.024599229191362666
2.52,0.024599229191362666
2.56,0.025066378181041946
2.6,0.025066378181041946
2.64,0.023548159705985915
2.68,0.025139009100229478
2.72,0.025139009100229478
2.76,0.025139009100229478
2.8,0.025139009100229478
2.84,0.02865332909274511
2.88,0.02865332909274511
2.92,0.02865332909274511
2.96,0.027273065186111608
3.0,0.027273065186111608
3.04,0.028863914580355178
3.08,0.02921245463638778
3.12,0.029093845702741105
3.16,0.030822649665407206
3.2,0.030822649665407206
3.24,0.0325514536280733
3.28,0.03117118972143981
3.32,0.02932377682512703
3.36,0.027476363928814255
3.4,0.023781538136188704
3.44,0.022010182941835217
3.48,0.018315357149209663
3.52,0.012654509526624665
3.56,0.010883154332271177
3.6,0.012688015996896562
3.64,0.008993190204271011
3.68,0.010373454110904505
3.72,0.010449511812863792
3.76,0.010449511812863792
3.8,0.010449511812863792
3.84,0.01328609732809007
3.88,0.014666361234723563
3.92,0.016046625141357056
3.96,0.016046625141357056
4.0,0.01763747453560062
4.04,0.02060858783647768
4.08,0.018761174940164906
4.12,0.018761174940164906
4.16,0.018504611438095692
4.2,0.020095460832339256
4.24,0.020095460832339256
4.28,0.021686310226582815
4.32,0.023533723122895596
4.36,0.023533723122895596
4.4,0.027228548915521143
4.44,0.03277078760445948
4.48,0.04385526498233613
4.52,0.056468941602084786
4.56,0.060163767394710334
4.6,0.060163767394710334
4.64,0.060163767394710334
4.68,0.06201118029102311
4.72,0.06723520532552067
4.76,0.06908261822183345
4.8,0.06908261822183345
4.84,0.07093003111814622
4.88,0.07093003111814622
4.92,0.072777444014459
4.96,0.07462485691077177
5.0,0.07462485691077177
5.04,0.07965396859557167
5.08,0.07792516463290557
5.12,0.07977257752921836
5.16,0.07977257752921836
5.2,0.07977257752921836
5.24,0.08130177677109035
5.28,0.08130177677109035
5.32,0.08130177677109035
5.36,0.08314918966740313
5.4,0.08467838890927513
5.44,0.08275491831100307
5.48,0.08460233120731585
5.52,0.08460233120731585
5.56,0.08322206730068235
5.6,0.08184180339404885
5.64,0.07908127558078186
5.68,0.07908127558078186
5.72,0.07816816066382765
5.76,0.07678789675719415
5.8,0.07540763285056065
5.84,0.07449451793360644
5.88,0.07173399012033944
5.92,0.07035372621370596
5.96,0.06704999170880038
6.0,0.06428946389553339
6.04,0.061528936082266394
6.08,0.06199608507194569
6.12,0.058692350567040134
6.16,0.05731208666040664
6.2,0.052279548192834986
6.24,0.04897581368792942
6.28,0.047595549781295925
6.32,0.042368344678118314
6.36,0.04098808077148482
6.4,0.04098808077148482
6.44,0.037141139574940696
6.48,0.0357608756683072
6.52,0.03245714116340164
6.56,0.029229464360455367
6.6,0.029229464360455367
6.64,0.027382051464142593
6.68,0.022306961764883542
6.72,0.019079284961937282
6.76,0.019079284961937282
6.8,0.0172318720656245
6.84,0.0172318720656245
6.88,0.015384459169311726
6.92,0.013537046272998943
6.96,0.01168963337668617
7.0,0.009918278182332681
7.04,0.004376039493394352
7.08,0.0006812137007688039
7.12,-0.0030136120918567446
7.16,-0.0029375543898974587
7.2,-0.0008619683877068281
7.24,0.001061502210565238
7.28,0.0011375599125245234
7.32,0.0010189509788778438
7.36,0.004671225539816007
7.4,0.00659469613808807
7.44,0.004747283241775293
7.48,0.006552144906400682
7.52,0.006552144906400682
7.56,0.006433535972754009
7.6,0.006314927039107329
7.64,0.006196318105460656
7.68,0.006196318105460656
7.72,0.0058781044510198876
7.76,0.0074073036928918885
7.8,0.005559890796579114
7.84,0.0037124779002663338
7.88,0.0037124779002663338
7.92,0.0018650650039535597
7.96,0.0018650650039535597
8.0,1.7652107640785567e-05
8.04,-0.00010095682600589408
8.08,-0.00010095682600589408
8.12,0.0016278471366602066
8.16,0.0017039048386195015
8.2,0.0017039048386195015
8.24,-0.0001435080576932789
8.28,0.0012367558489402126
8.32,0.0012367558489402126
8.36,0.0012367558489402126
8.4,0.001312813550899498
8.44,0.002903662945143061
8.48,0.002903662945143061
8.52,0.0042839268517765585
8.56,0.0042839268517765585
8.6,0.0075876613566821195
8.64,0.008500776273636334
8.68,0.008500776273636334
8.72,0.015318830771057513
8.76,0.01669909467769101
8.8,0.020213414670206636
8.84,0.021593678576840133
8.88,0.022973942483473626
8.92,0.026277676988379187
8.96,0.02765794089501268
9.0,0.029581411493284745
9.04,0.029581411493284745
9.08,0.029581411493284745
9.12,0.029581411493284745
9.16,0.0315048820915568
9.2,0.0315048820915568
9.24,0.0315048820915568
9.28,0.0315048820915568
9.32,0.03342835268982886
9.36,0.03480861659646237
9.4,0.03480861659646237
9.44,0.03618888050309586
9.48,0.03618888050309586
9.52,0.03618888050309586
9.56,0.03618888050309586
9.6,0.03618888050309586
9.64,0.03894940831636286
9.68,0.04032967222299635
9.72,0.041709936129629845
9.76,0.041709936129629845
9.8,0.044003314953217555
9.84,0.04814410667311804
9.88,0.05090463448638504
9.92,0.05366516229965203
9.96,0.056425690112919015
10.0,0.059186217926186
10.04,0.05897563243857594
10.08,0.05897563243857594
10.12,0.06035589634520943
10.16,0.06035589634520943
10.2,0.05988874735553014
10.24,0.061269011262163636
10.28,0.06264927516879713
10.32,0.06402953907543062
10.36,0.06402953907543062
10.4,0.06381895358782057
10.44,0.06381895358782057
10.48,0.06519921749445405
10.52,0.06795974530772105
10.56,0.06741653861608249
10.6,0.06582568922183893
10.64,0.06582568922183893
10.68,0.0699664809417394
10.72,0.0754875365682734
10.76,0.0754875365682734
10.8,0.0754875365682734
10.84,0.07356406597000133
10.88,0.07356406597000133
10.92,0.07302085927836276
10.96,0.07302085927836276
11.0,0.07302085927836276
11.04,0.07109738868009069
11.08,0.07109738868009069
11.12,0.06917391808181862
11.16,0.06917391808181862
11.2,0.06725044748354657
11.24,0.0653269768852745
11.28,0.0653269768852745
11.32,0.06340350628700245
11.36,0.06340350628700245
11.4,0.06148003568873039
11.44,0.06148003568873039
11.48,0.06148003568873039
11.52,0.06148003568873039
11.56,0.05955656509045833
11.6,0.05763309449218627
11.64,0.0557096238939142
11.68,0.0557096238939142
11.72,0.05516641720227564
11.76,0.05324294660400357
11.8,0.05165209720976001
11.84,0.04847039842127288
11.88,0.04687954902702932
11.92,0.043365229034513696
11.96,0.043365229034513696
12.0,0.039850909041998075
12.04,0.036336589049482455
12.08,0.032822269056966814
12.12,0.029307949064451194
12.16,0.027717099670207634
12.2,0.024278837379651298
12.24,0.0189171044908229
12.28,0.01522227869819734
12.32,0.00826969641512538
12.36,0.0008039871279149982
12.4,-0.008252571553538953
12.44,-0.015385659636720839
12.48,-0.028060986408841054
