time,gold standard
0.0,0.0
0.04,0.0
0.08,0.0
0.12,0.0
0.16,0.0
0.2,0.0
0.24,0.0
0.28,0.0
0.32,0.0
0.36,0.0
0.4,0.0
0.44,0.0
0.48,0.0
0.52,0.0
0.56,0.0
0.6,0.0
0.64,0.0
0.68,0.0
0.72,0.0
0.76,0.0
0.8,0.0
0.84,-0.0018008089116139444
0.88,0.0
0.92,0.0
0.96,0.0
1.0,0.0
1.04,0.0018008089116139444
1.08,0.005429903644310676
1.12,0.008829528769330788
1.16,0.010859807288621352
1.2,0.010859807288621352
1.24,0.010859807288621352
1.28,0.012890085807911912
1.32,0.01672117323881642
1.36,0.01672117323881642
1.4,0.01672117323881642
1.44,0.01672117323881642
1.48,0.01672117323881642
1.52,0.018521982150430365
1.56,0.02032279106204431
1.6,0.022123599973658252
1.64,0.025725217796886145
1.68,0.027526026708500087
1.72,0.03272646074513414
1.76,0.03554686047763399
1.8,0.03508792126228075
1.84,0.03036643231013861
1.88,0.03036643231013861
1.92,0.03036643231013861
1.96,0.03036643231013861
2.0,0.03036643231013861
2.04,0.028565623398524666
2.08,0.028565623398524666
2.12,0.026764814486910718
2.16,0.02496400557529678
2.2,0.021362387752068886
2.24,0.021591857359745503
2.28,0.019791048448131565
2.32,0.017990239536517617
2.36,0.017990239536517617
2.4,0.021619334269214346
2.44,0.03090780225389837
2.48,0.03953533832502138
2.52,0.03953533832502138
2.56,0.041336147236635326
2.6,0.044937765059863216
2.64,0.052309909930884205
2.68,0.05411071884249814
2.72,0.05751034396751826
2.76,0.059311152879132197
2.8,0.06677133504273344
2.84,0.07669325803150964
2.88,0.08255462398170471
2.92,0.0924159865873695
2.96,0.09444626510666006
3.0,0.09784589023168018
3.04,0.10407815810464825
3.08,0.10680161742208662
3.12,0.11114503909086049
3.16,0.11114503909086049
3.2,0.11331674992524743
3.24,0.11331674992524743
3.28,0.11548846075963434
3.32,0.11548846075963434
3.36,0.11368765184802039
3.4,0.11368765184802039
3.44,0.11243859141945788
3.48,0.11063778250784394
3.52,0.10994047056233283
3.56,0.1081396616507189
3.6,0.10869141013377032
3.64,0.10689060122215638
3.68,0.0996873655757006
3.72,0.09608574775247271
3.76,0.09428493884085876
3.8,0.09428493884085876
3.84,0.09608574775247271
3.88,0.09608574775247271
3.92,0.0996873655757006
3.96,0.10869141013377032
4.0,0.11409383686861216
4.04,0.1158946457802261
4.08,0.1158946457802261
4.12,0.11386436726093553
4.16,0.11183408874164497
4.2,0.11035555870540584
4.24,0.10629500166682469
4.28,0.10629500166682469
4.32,0.10426472314753413
4.36,0.10223444462824356
4.4,0.10075591459200443
4.44,0.09872563607271387
4.48,0.09489454864180936
4.52,0.09489454864180936
4.56,0.0928642701225188
4.6,0.08903318269161428
4.64,0.08723237378000034
4.68,0.08340128634909584
4.72,0.07957019891819132
4.76,0.07573911148728682
4.8,0.06922397898412601
4.84,0.05836542481219135
4.88,0.04958297728618425
4.92,0.04952958226366812
4.96,0.04943397807520877
5.0,0.051093354671726356
5.04,0.05353394935897197
5.08,0.05394426552692702
5.12,0.051772554692540086
5.16,0.05232430317559151
5.2,0.05250514973586994
5.24,0.0584593249537632
5.28,0.065708388726856
5.32,0.0693558346767209
5.36,0.07304910875322285
5.4,0.07489574579147379
5.44,0.07489574579147379
5.48,0.07674238282972477
5.52,0.07674238282972477
5.56,0.07674238282972477
5.6,0.07858901986797572
5.64,0.07858901986797572
5.68,0.07461650012197484
5.72,0.0728156912103609
5.76,0.06667146062997309
5.8,0.06089813197235827
5.84,0.05532679601295123
5.88,0.05352598710133729
5.92,0.05012636197631717
5.96,0.05012636197631717
6.0,0.049079294245962427
6.04,0.04327848867887876
6.08,0.036883223825254094
6.12,0.025260048025526526
6.16,0.017265966958495686
6.2,0.011465161391412024
6.24,0.009866345178005859
6.28,0.0060958181302127575
6.32,-0.005053184560140838
6.36,-0.015218976461558608
6.4,-0.023213057528589442
6.44,-0.037007944162703935
6.48,-0.042006385501130214
6.52,-0.04940600728162005
6.56,-0.05758051638129843
6.6,-0.06532356317509241
6.64,-0.07886741553597007
6.68,-0.08409532648207298
6.72,-0.0910634859566784
6.76,-0.09469258068937512
6.8,-0.09889457004305263
6.84,-0.10272565747395716
6.88,-0.10327740595700859
6.92,-0.10530768447629912
6.96,-0.10530768447629912
7.0,-0.11093958081881758
7.04,-0.1148164963763591
7.08,-0.12889178567141463
7.12,-0.13315433540820354
7.16,-0.13698542283910803
7.2,-0.13858423905251419
7.24,-0.1407348037489718
7.28,-0.1439324361757841
7.32,-0.14916034712188703
7.36,-0.14916034712188703
7.4,-0.14916034712188703
7.44,-0.14971209560493845
7.48,-0.15243555492237681
7.52,-0.16564666648897686
7.56,-0.17922867997834988
7.6,-0.19608723749481485
7.64,-0.2152666051589047
7.68,-0.2293558752312943
7.72,-0.23552478780038977
7.76,-0.2434973042018604
7.8,-0.24886664746305967
7.84,-0.25071328450131064
7.88,-0.2543423792340073
7.92,-0.2564929439304649
7.96,-0.2564929439304649
8.0,-0.2564929439304649
8.04,-0.2580917601438711
8.08,-0.2599383971821221
8.12,-0.2599383971821221
8.16,-0.2631360296089344
8.2,-0.265286594305392
8.24,-0.26693123864543516
8.28,-0.26332962082220723
8.32,-0.25972800299897936
8.36,-0.259957472606656
8.4,-0.259957472606656
8.44,-0.2619877511259466
8.48,-0.2619877511259466
8.52,-0.2619877511259466
8.56,-0.2619877511259466
8.6,-0.2656810252024486
8.64,-0.2693742992789505
8.68,-0.2693742992789505
8.72,-0.27122093631720146
8.76,-0.27122093631720146
8.8,-0.27122093631720146
8.84,-0.27122093631720146
8.88,-0.27122093631720146
8.92,-0.2691906577979109
8.96,-0.26355876145539237
9.0,-0.2581563347205506
9.04,-0.25455471689732273
9.08,-0.25455471689732273
9.12,-0.25275390798570874
9.16,-0.2565849954166133
9.2,-0.25861527393590383
9.24,-0.2606455524551944
9.28,-0.26107701476107875
9.32,-0.26107701476107875
9.36,-0.26107701476107875
9.4,-0.26107701476107875
9.44,-0.26107701476107875
9.48,-0.26365904176342075
9.52,-0.2656893202827113
9.56,-0.2677195988020019
9.6,-0.27159651435954346
9.64,-0.273626792878834
9.68,-0.2774578803097385
9.72,-0.283135604778894
9.76,-0.28516588329818454
9.8,-0.2887675011214124
9.84,-0.2907519515140659
9.88,-0.2907519515140659
9.92,-0.28890531447581497
9.96,-0.2909355929951055
10.0,-0.29111923447614513
10.04,-0.28391632780418086
10.08,-0.28059033668975814
10.12,-0.27689706261325625
10.16,-0.27338743001779386
10.2,-0.27338743001779386
10.24,-0.2714949648529059
10.28,-0.267801690776404
10.32,-0.26410841669990204
10.36,-0.2635566682168506
10.4,-0.25955946648214206
10.44,-0.2579606502687359
10.48,-0.25656382675353756
10.52,-0.25676581945174526
10.56,-0.2571698048481608
10.6,-0.25397217242134845
10.64,-0.25454506704232926
10.68,-0.2590904814093109
10.72,-0.26023627065127247
10.76,-0.2570386382244601
10.8,-0.2522421895842416
10.84,-0.25226333572217097
10.88,-0.25388329807350646
10.92,-0.2560550089078934
10.96,-0.25767497125922895
11.0,-0.25447733883241663
11.04,-0.25689687049164833
11.08,-0.25474630579519075
11.12,-0.25314748958178457
11.16,-0.25444237813698417
11.2,-0.25444237813698417
11.24,-0.250671851089191
11.28,-0.24595752749764413
11.32,-0.2394423949944834
11.36,-0.23472807140293647
11.4,-0.23380542099711207
11.44,-0.23071105975690073
11.48,-0.22202421641935297
11.52,-0.2176807947505791
11.56,-0.21333737308180523
11.6,-0.20862304949025837
11.64,-0.20645133865587142
11.68,-0.2042796278214845
11.72,-0.2021079169870976
11.76,-0.2021079169870976
11.8,-0.2021079169870976
11.84,-0.20155616850404617
11.88,-0.20155616850404617
11.92,-0.20155616850404617
11.96,-0.20155616850404617
12.0,-0.20155616850404617
12.04,-0.20695859523888802
12.08,-0.20820765566745053
12.12,-0.20820765566745053
12.16,-0.21000846457906447
12.2,-0.21000846457906447
12.24,-0.21000846457906447
12.28,-0.21000846457906447
