time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,0.0,0.0,0.0,0.0,0.0662612,0.0448722,0.0,0.0,0.0,0.0,0.10064280000000002,0.382016,0.14907840000000003,0.12282180000000001,0.1346912,0.290028,0.0
0.04,0.0,0.0,0.0017771260000000002,0.0270516,0.0753084,0.026251399999999998,0.0,0.0,0.0,0.0,0.09068200000000001,0.300938,0.12104600000000001,0.096834,0.08963680000000002,0.24725000000000003,0.0
0.08,0.0,0.0,0.020019800000000004,0.0270796,0.0792494,0.01129394,0.0,0.0,0.0,0.0,0.0954064,0.2755,0.10501940000000001,0.0808162,0.0826742,0.237116,0.0
0.12,0.0,0.0,0.0407532,0.0270796,0.07919720000000001,0.01129394,0.0,0.0,0.0,0.0,0.09712760000000001,0.299302,0.10452,0.0755934,0.10670040000000001,0.26665,0.0
0.16,0.0,0.0,0.0474324,2.8078199999999998e-05,0.0807212,0.0,0.0,0.0,0.0,0.0,0.09258860000000002,0.271126,0.090219,0.08081580000000001,0.1120944,0.27533,0.0
0.2,0.0,0.0,0.0291896,0.00783918,0.0852972,0.0,0.0,0.0,0.0,0.0,0.0758598,0.28401400000000004,0.10291920000000002,0.09108920000000001,0.115338,0.27191000000000004,0.0
0.24,0.0,0.0,0.024481000000000003,0.01485144,0.0990664,0.0,0.0,0.0,0.0,0.0,0.06428500000000001,0.295178,0.1064576,0.0962156,0.122708,0.24665,0.0
0.28,0.0,0.0,0.038268,0.025311200000000002,0.1111284,0.00604534,0.0,0.0,0.0036943199999999996,0.0,0.045053800000000005,0.361492,0.12083120000000001,0.1063138,0.1250932,0.253912,0.0
0.32,0.0,0.005983120000000001,0.038268,0.037900800000000005,0.1162016,0.00604534,0.0,0.0,0.0036943199999999996,0.0,0.054806999999999995,0.36884800000000006,0.10072080000000001,0.11368200000000002,0.11096280000000001,0.272286,0.0
0.36,0.0,0.005983120000000001,0.0229772,0.04205640000000001,0.1123866,0.00604534,0.0,0.0,0.0036943199999999996,0.0,0.0510328,0.382506,0.0890842,0.1258306,0.0998502,0.29867,0.0
0.4,0.0,0.005983120000000001,0.0025111000000000005,0.031596599999999996,0.10015639999999999,0.0,0.0,0.0,0.0,0.0,0.04930600000000001,0.356954,0.06676520000000001,0.13291540000000002,0.0829262,0.281814,0.0
0.44,0.0,0.0,0.0025111000000000005,0.011167860000000002,0.0978234,0.017608139999999998,0.0,0.0,0.0,0.0,0.0414658,0.33676800000000007,0.07915420000000001,0.129408,0.089379,0.258826,0.0
0.48,0.0,0.0,0.0090843,0.0017927700000000002,0.0944944,0.0268698,0.0,0.0,0.0,0.0,0.0606642,0.316238,0.0974914,0.1248238,0.09325,0.249926,0.0
0.52,0.0,0.0,0.012206019999999998,0.0017927700000000002,0.0938408,0.0268698,0.0,0.0,0.0,0.0,0.058915600000000005,0.296808,0.1282074,0.123183,0.09319540000000001,0.245278,0.0
0.56,0.0,0.0,0.040817400000000004,0.0017927700000000002,0.09857600000000001,0.009261660000000001,0.0,0.0,0.0019204700000000003,0.0,0.0493098,0.296702,0.1053526,0.1282818,0.08386,0.25113,0.0
0.6,0.0,0.0,0.0460878,0.006356960000000001,0.097582,0.0,0.0,0.0,0.0042179,0.0,0.0229314,0.307072,0.0747556,0.13315700000000003,0.08736060000000001,0.2777,0.0
0.64,0.0,0.0,0.04604720000000001,0.006356960000000001,0.0951888,0.0,0.0,0.0,0.0042179,0.0,0.0367314,0.311082,0.0281742,0.13292040000000002,0.1075432,0.28567200000000004,0.0
0.68,0.0,0.0,0.0305172,0.006356960000000001,0.0818694,0.0,0.0,0.0,0.00437342,0.0,0.0428824,0.33247800000000005,0.051142,0.13458920000000002,0.0976284,0.283164,0.0
0.72,0.0,0.018681220000000002,0.03261820000000001,0.012470360000000002,0.07935160000000001,0.00901062,0.0,0.0,0.00207598,0.0,0.055667400000000006,0.324514,0.0913738,0.14549120000000001,0.09234120000000001,0.274132,0.0
0.76,0.0,0.018681220000000002,0.037684600000000006,0.012470360000000002,0.08302040000000001,0.00901062,0.0,0.0,0.00207598,0.0,0.06554800000000001,0.3442180000000001,0.10603479999999998,0.15632100000000002,0.0760786,0.30777000000000004,0.0
0.8,0.0,0.018681220000000002,0.0302066,0.012470360000000002,0.0970188,0.00901062,0.0,0.0,0.006878780000000001,0.0,0.0843392,0.345442,0.06727720000000001,0.1679062,0.08958360000000001,0.350692,0.0
0.84,0.0,0.0185606,0.024463000000000002,0.010512660000000002,0.1087616,0.0,0.0,0.0,0.006957519999999999,0.0,0.08593600000000001,0.35201800000000005,0.04824600000000001,0.1580376,0.0952606,0.36052,0.0
0.88,0.0,0.027772199999999997,0.025732,0.01587748,0.11506700000000002,0.007464680000000001,0.0,0.0,0.006957519999999999,0.0,0.0786198,0.363692,0.05918100000000001,0.1525266,0.1064666,0.37637000000000004,0.0
0.92,0.0,0.027772199999999997,0.026526,0.01587748,0.1126314,0.007464680000000001,0.0,0.0,7.874580000000001e-05,0.0,0.0398272,0.34618800000000005,0.0884314,0.137472,0.11215820000000001,0.367882,0.0
0.96,0.0,0.00921164,0.0491482,0.0269378,0.11328200000000002,0.0377318,0.0,0.0,0.0,0.0,0.0479398,0.36757800000000007,0.086288,0.139526,0.10292840000000002,0.36535800000000007,0.0
1.0,0.0,0.022609000000000004,0.055850800000000006,0.039563600000000004,0.1161694,0.0302672,0.0,0.0,0.0,0.0,0.040917,0.365636,0.082369,0.1315616,0.11651120000000002,0.37702800000000003,0.0
1.04,0.0,0.022609000000000004,0.0553198,0.039563600000000004,0.11173759999999999,0.0411874,0.0,0.0,0.0,0.0,0.058362000000000004,0.388982,0.0773754,0.1232054,0.12133840000000001,0.39942800000000006,0.0
1.08,0.0,0.022609000000000004,0.021985400000000002,0.0270388,0.1114172,0.033215600000000005,0.0,0.0,0.0,0.0,0.0518674,0.37951599999999996,0.0697512,0.109514,0.13893940000000002,0.41264000000000006,0.0
1.12,0.0,0.0,0.0265124,0.0105295,0.10945100000000002,0.0444336,0.0,0.0,0.000406474,0.0,0.056079199999999996,0.381936,0.06603479999999999,0.1033612,0.11153819999999999,0.383816,0.0
1.16,0.0,0.0,0.0334152,0.0105295,0.11037760000000002,0.03351320000000001,0.0,0.0,0.000406474,0.0,0.07044080000000001,0.373876,0.057849399999999995,0.09624640000000001,0.11561139999999999,0.38907800000000003,0.0
1.2,0.0,0.0,0.05009279999999999,0.001481456,0.1040574,0.01121794,0.0,0.0,0.000406474,0.0,0.04775600000000001,0.366796,0.058927200000000006,0.09368120000000002,0.10774139999999999,0.416602,0.0
1.24,0.0,0.0,0.0395092,0.00427486,0.10172780000000002,0.0,0.0,0.0,0.00295094,0.0,0.040413000000000004,0.357306,0.0743644,0.09067700000000001,0.1224174,0.40916600000000003,0.0
1.28,0.0,0.0,0.0496508,0.01623312,0.1148318,0.00585016,0.000421696,0.0,0.00295094,0.0,0.0330948,0.365642,0.09956340000000001,0.0975732,0.12402120000000001,0.39088199999999995,0.0
1.32,0.0,0.0,0.054727000000000005,0.01623312,0.13075440000000002,0.00585016,0.000421696,0.0,0.0074664200000000005,0.0,0.0708278,0.38638800000000006,0.10312740000000001,0.0953938,0.12173220000000001,0.36235400000000006,0.0
1.36,0.0,0.0,0.0659032,0.01195826,0.1437674,0.0246316,0.000421696,0.0,0.011890999999999999,0.0,0.0838206,0.38804400000000006,0.07854320000000001,0.08988860000000001,0.1330842,0.39353800000000005,0.0
1.4,0.0,0.003975580000000001,0.075592,0.0,0.1463442,0.053996999999999996,0.0,0.000647782,0.012104420000000001,0.0,0.09811780000000002,0.38842800000000005,0.06805760000000001,0.08578140000000001,0.1328902,0.37688800000000006,0.0
1.44,0.0,0.003975580000000001,0.1020396,0.01045508,0.1475542,0.079567,0.0,0.000647782,0.00758894,0.0,0.0690642,0.364296,0.06824279999999999,0.0838416,0.13570520000000003,0.39331000000000005,0.0
1.48,0.0,0.003975580000000001,0.10988280000000002,0.01045508,0.1525556,0.0734774,0.0,0.000647782,0.007624720000000001,0.0,0.047672,0.36101400000000006,0.0664148,0.0784184,0.131383,0.396892,0.0
1.52,0.0,0.0,0.09711620000000001,0.0281022,0.1493352,0.07524920000000002,0.0,0.0,0.00786876,0.0,0.0381518,0.35146000000000005,0.050897200000000004,0.0778954,0.1417814,0.43823999999999996,0.0
1.56,0.0,0.0,0.058779399999999996,0.0381866,0.1462664,0.07096380000000001,0.0,0.0,0.00786876,0.0,0.04696260000000001,0.349552,0.036368000000000004,0.0790044,0.1430648,0.457616,0.0
1.6,0.0,0.0,0.0383616,0.07571359999999999,0.13929260000000002,0.10610440000000002,0.0,0.0,0.000457444,0.0,0.04732600000000001,0.380802,0.024772600000000006,0.08596360000000002,0.1511958,0.482866,0.0
