time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,0.0,0.0,0.0,0.1313888,0.1001242,0.08762260000000001,0.0,0.19710260000000002,0.20740599999999998,0.0316584,0.0,0.332484,0.0,0.0,0.27251400000000003,0.0,0.0
0.04,0.0,0.0,0.0,0.0833966,0.09635600000000001,0.0680132,0.00204404,0.1752696,0.22488000000000002,0.010552760000000001,0.0,0.247402,0.0784832,0.0,0.28927600000000003,0.0,0.0
0.08,0.0,0.0,0.0,0.063787,0.09181700000000001,0.0388056,0.00204404,0.150948,0.24280000000000002,0.0,0.0,0.1990498,0.138096,0.0,0.28121,0.0,0.0
0.12,0.0,0.0,0.0,0.0321604,0.072604,0.01144818,0.0,0.1447602,0.22053,0.00733032,0.0,0.255732,0.1190968,0.0,0.26612800000000003,0.0,0.0
0.16,0.0,0.0,0.0,0.0470212,0.049567200000000006,0.0,0.00216202,0.1668736,0.17934380000000003,0.0372356,0.0,0.331448,0.1411106,0.0,0.22444000000000003,0.01800698,0.0
0.2,0.0,0.0,0.0,0.047490000000000004,0.0207314,0.0,0.00216202,0.19158060000000002,0.12913760000000002,0.1226514,0.0,0.442408,0.1480864,0.0,0.1483746,0.06973060000000002,0.0
0.24,0.0,0.0,0.0,0.0706632,0.0068442200000000016,0.0,0.00216202,0.19558580000000003,0.10906120000000002,0.20495200000000002,0.0,0.49816000000000005,0.19528080000000003,0.0,0.07543180000000001,0.13865360000000002,0.0
0.28,0.00987054,0.0,0.0,0.0759486,0.0,0.0,0.0,0.17881380000000002,0.08296180000000002,0.20581000000000002,0.0,0.53743,0.17416160000000003,0.0,0.032410600000000005,0.18369919999999998,0.0
0.32,0.00987054,0.0,0.0,0.095854,0.0,0.024959600000000002,0.0,0.20369000000000004,0.07098560000000001,0.149535,0.0,0.570414,0.1107484,0.0,0.0990034,0.18365040000000002,0.0
0.36,0.00987054,0.0,0.0,0.075467,0.0044949000000000005,0.043380400000000006,0.0,0.24120200000000003,0.0682408,0.09970620000000002,0.0,0.596476,0.030166,0.0,0.16348780000000002,0.14966680000000002,0.0
0.4,0.0,0.0,0.0,0.0698862,0.00513766,0.05794660000000001,0.00423376,0.275128,0.0700654,0.0893966,0.0,0.56935,0.026029000000000004,0.0,0.270472,0.0866142,0.0
0.44,0.0,0.0,0.0,0.025325399999999998,0.0253882,0.032986800000000004,0.00423376,0.24646200000000001,0.08526040000000001,0.0949412,0.0,0.49288600000000005,0.05083360000000001,0.0,0.31958400000000003,0.0349394,0.0
0.48,0.0,0.0,0.0,0.022549,0.0485474,0.018918820000000003,0.007305000000000001,0.234158,0.0971872,0.0723186,0.0,0.4260680000000001,0.0911436,0.0,0.34570199999999995,0.0034768800000000003,0.0
0.52,0.0,0.0,0.0,0.0103225,0.0771708,0.0238434,0.010038,0.209536,0.11703360000000002,0.0538246,0.0,0.418072,0.1328348,0.0,0.3388880000000001,0.0042790400000000004,0.0
0.56,0.0,0.0,0.0,0.0103225,0.08604540000000001,0.043842200000000005,0.014137779999999997,0.212666,0.1088388,0.019139920000000005,0.0,0.44199000000000005,0.1447484,0.0,0.32421000000000005,0.0453712,0.0
0.6,0.0,0.0,0.0,0.01031252,0.0784804,0.053391,0.0228014,0.21622400000000003,0.1192782,0.0214496,0.0,0.41510600000000003,0.15349959999999999,0.0,0.341922,0.08334620000000001,0.0
0.64,0.0,0.0,0.0,0.0,0.0884568,0.072275,0.01583468,0.20662400000000003,0.1427856,0.035098800000000006,0.0,0.377854,0.10729520000000002,0.0,0.35949000000000003,0.1316562,0.0
0.68,0.0,0.0,0.0,0.0,0.1067746,0.09744920000000001,0.0117349,0.18446200000000001,0.1823628,0.035098800000000006,0.0,0.34301400000000004,0.109087,0.0,0.392326,0.0952956,0.0
0.72,0.0,0.0,0.0,0.0,0.14027920000000002,0.1362844,0.0,0.1372234,0.211216,0.01560904,0.0,0.356926,0.0847476,0.0,0.43647199999999997,0.0538438,0.0
0.76,0.0,0.0,0.0,0.0,0.15640880000000001,0.145538,0.0,0.0988406,0.2256,0.0,0.0,0.35009,0.10326420000000001,0.0,0.47150400000000003,0.00473152,0.0
0.8,0.0,0.0,0.0,0.0,0.1704148,0.165968,0.0,0.09149840000000001,0.22682000000000002,0.0,0.0,0.31229,0.125206,0.0,0.49130199999999996,0.0,0.0
0.84,0.0,0.0,0.0,0.0,0.17481480000000002,0.16434939999999998,0.0,0.1010934,0.22536,0.0,0.0,0.284422,0.1521224,0.0,0.480086,0.0,0.0
0.88,0.0,0.0,0.0,0.0,0.17826740000000002,0.16441640000000002,0.0,0.09686040000000001,0.21870599999999998,0.0,0.0,0.23364200000000002,0.18742040000000001,0.0,0.454862,0.0,0.0
0.92,0.0,0.0,0.0,0.0,0.1802446,0.1498084,0.0,0.103979,0.21885400000000002,0.0,0.0,0.21059200000000003,0.1287766,0.0,0.48134800000000005,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.1865542,0.16241680000000003,0.0,0.08233299999999999,0.21920599999999998,0.0,0.0,0.15716960000000002,0.1043418,0.0,0.487458,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.18778580000000003,0.1847728,0.0,0.1182086,0.228666,0.0,0.0,0.16657,0.0593962,0.0,0.521312,0.0022723400000000003,0.0
1.04,0.0,0.0,0.0,0.0,0.1847476,0.18494560000000004,0.0,0.08669660000000001,0.24081200000000003,0.0,0.0,0.181523,0.07634980000000001,0.0,0.490206,0.0022723400000000003,0.0
1.08,0.0,0.0,0.0,0.0,0.16785560000000002,0.1773528,0.0,0.09030260000000001,0.25121000000000004,0.0,0.0,0.193005,0.071577,0.0,0.46724600000000005,0.0022723400000000003,0.0
1.12,0.0,0.0,0.0,0.0,0.1654462,0.1527446,0.0,0.0740018,0.259614,0.005981280000000001,0.0,0.1737426,0.05240640000000001,0.0,0.43406199999999995,0.01642524,0.0
1.16,0.0,0.0,0.0,0.0,0.1634422,0.14872760000000002,0.0,0.113147,0.26617799999999997,0.005981280000000001,0.0,0.1388174,0.04180180000000001,0.0,0.41379199999999994,0.01642524,0.0
1.2,0.0,0.0,0.0,0.0,0.18014940000000002,0.15546520000000003,0.0,0.1150816,0.27340200000000003,0.005981280000000001,0.0,0.10818000000000001,0.042214,0.0,0.42428,0.01642524,0.0
1.24,0.0,0.0,0.0,0.0,0.18200919999999998,0.1412726,0.0,0.111629,0.280796,0.0,0.0,0.0995414,0.043000800000000006,0.0,0.45018199999999997,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.18746980000000002,0.133995,0.0,0.0938822,0.291792,0.0,0.0,0.122176,0.0614466,0.0,0.46999199999999997,0.0,0.0
1.32,0.0,0.0,0.0,0.0,0.18013400000000002,0.1105286,0.0,0.0799182,0.29826,0.0,0.0,0.1707076,0.049927,0.0,0.510816,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.1870076,0.15278860000000002,0.0,0.0735464,0.302296,0.0,0.0,0.212746,0.0674236,0.0,0.529162,0.0,0.0
1.4,0.0,0.0,0.0,0.0,0.19394440000000002,0.18386080000000005,0.0,0.05625720000000001,0.30505000000000004,0.0,0.0,0.24714400000000003,0.0670542,0.0,0.545374,0.0,0.0
1.44,0.0,0.0,0.0,0.0,0.22393400000000005,0.25926200000000005,0.0,0.0732328,0.321386,0.0,0.0,0.240616,0.0734456,0.0,0.542374,0.0,0.027101
1.48,0.0,0.0,0.0,0.0,0.26345,0.328216,0.0,0.0826546,0.346202,0.01691386,0.0,0.20794400000000002,0.09008920000000001,0.0,0.541614,0.0,0.07798440000000001
1.52,0.0,0.0,0.0,0.0,0.31148400000000004,0.401834,0.0,0.09258340000000001,0.3753,0.020754400000000003,0.0,0.16262000000000001,0.11682999999999999,0.0,0.5093960000000001,0.0,0.13264340000000002
1.56,0.0,0.0,0.0,0.0,0.34778400000000004,0.4548780000000001,0.0,0.08177820000000001,0.4044980000000001,0.027578600000000005,0.0,0.1431266,0.1390512,0.0,0.45983199999999996,0.0,0.1576632
1.6,0.0,0.0,0.0,0.0,0.363402,0.451436,0.0,0.0682196,0.43094400000000005,0.01066472,0.0,0.151304,0.14095500000000002,0.0,0.3969480000000001,0.0,0.1656464
1.64,0.0,0.0,0.0,0.0,0.38603000000000004,0.48371800000000004,0.0,0.0672696,0.45865800000000007,0.029402,0.0,0.177265,0.1619546,0.0,0.38825400000000004,0.0,0.19499240000000004
1.68,0.0,0.0,0.0,0.0,0.40187800000000007,0.506584,0.0,0.0735362,0.462442,0.04674880000000001,0.0,0.200376,0.17822320000000003,0.0,0.380356,0.0,0.24055800000000002
1.72,0.0,0.0,0.0,0.0,0.430876,0.574604,0.0,0.10715960000000001,0.46277999999999997,0.0702106,0.0,0.22143000000000002,0.20342400000000002,0.0,0.41391400000000006,0.0,0.26827799999999996
1.76,0.0,0.0,0.0,0.0,0.43453200000000003,0.58589,0.0,0.1459066,0.459952,0.08552420000000001,0.0,0.204854,0.1940934,0.0,0.4518,0.0,0.26957800000000004
1.8,0.0,0.0,0.0,0.0,0.438362,0.572532,0.0,0.18604580000000004,0.46599000000000007,0.10213920000000001,0.0,0.19296760000000002,0.1975414,0.0,0.505688,0.0,0.25668
1.84,0.0,0.0,0.0,0.0,0.437996,0.550254,0.0,0.21413000000000004,0.46984800000000004,0.1643786,0.0,0.1491534,0.19581900000000002,0.0,0.527882,0.0,0.25589
1.88,0.0,0.0,0.0,0.0,0.439452,0.509174,0.00038602,0.23744,0.472226,0.19538380000000002,0.0,0.1438732,0.20034000000000002,0.0,0.566754,0.0,0.251538
1.92,0.0,0.0,0.0,0.0,0.45031400000000005,0.481612,0.0053336600000000005,0.241468,0.47252199999999994,0.185026,0.0,0.1440098,0.1837576,0.0,0.595368,0.0,0.251058
1.96,0.0,0.0,0.0,0.0,0.44512,0.45682,0.0077628,0.235702,0.458812,0.13349719999999998,0.0,0.15419280000000002,0.1823066,0.0,0.6301760000000001,0.0,0.246012
2.0,0.0,0.0,0.0,0.0,0.44043400000000005,0.482286,0.01103106,0.19716720000000001,0.425866,0.0734244,0.0,0.134,0.16986,0.0,0.67094,0.0341862,0.23716
2.04,0.0,0.0,0.0,0.0,0.42143800000000003,0.47889800000000005,0.023034200000000005,0.174327,0.38864400000000004,0.042996200000000005,0.0,0.118139,0.1774382,0.0,0.678378,0.0911688,0.22769400000000004
