time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,1.0,0.16699920000000001,0.0,0.0,0.291298,0.5110119999999999,0.0,0.248166,0.40330000000000005,0.0,0.391412,0.286588,0.0,0.0,0.17976900000000004,0.11686740000000001,0.297802
0.04,0.935038,0.21322600000000003,0.0,0.0,0.29583200000000004,0.492442,0.0,0.346812,0.40826400000000007,0.0,0.321386,0.1639542,0.0,0.0,0.07174080000000001,0.038955800000000006,0.35306400000000004
0.08,0.8715260000000001,0.18886740000000002,0.0,0.0,0.291178,0.45258000000000004,0.0,0.398086,0.4169940000000001,0.0,0.21458200000000002,0.068425,0.0,0.0,0.011817760000000002,0.0,0.395182
0.12,0.853402,0.1682248,0.0,0.0,0.284062,0.43151400000000006,0.0,0.4247240000000001,0.4197580000000001,0.0,0.1521134,0.015342000000000001,0.0,0.0,0.0,0.0,0.42425
0.16,0.8158660000000002,0.1102542,0.0041067000000000005,0.0,0.262784,0.415482,0.0,0.47996600000000006,0.42580400000000007,0.0,0.07680120000000001,0.0,0.0,0.0,0.017630420000000004,0.0,0.44295599999999996
0.2,0.823942,0.1132436,0.009883760000000002,0.0,0.25275400000000003,0.38538000000000006,0.0,0.5312800000000001,0.41170400000000007,0.0,0.06259859999999999,0.0,0.0,0.0,0.017630420000000004,0.0,0.45672
0.24,0.832376,0.05605180000000001,0.011627460000000001,0.0,0.252336,0.35934800000000006,0.0,0.559718,0.400562,0.0,0.0943366,0.0,0.0,0.0,0.038310800000000006,0.0,0.465892
0.28,0.853468,0.054468600000000006,0.01040358,0.0,0.271284,0.294352,0.0,0.558558,0.389446,0.0,0.11788299999999999,0.0,0.0,0.0,0.0756272,0.0,0.47763599999999995
0.32,0.8488519999999999,0.04638600000000001,0.00652566,0.0,0.296176,0.312026,0.0,0.535544,0.387594,0.0,0.21044600000000002,0.0,0.0,0.0,0.15756360000000003,0.0,0.48415
0.36,0.836554,0.08354620000000001,0.00478196,0.0,0.32112,0.306962,0.0,0.559408,0.39390000000000003,0.0,0.239396,0.0,0.0,0.0,0.18279560000000003,0.0,0.485896
0.4,0.832864,0.08625379999999999,0.01565696,0.0,0.32793000000000005,0.268156,0.0,0.55883,0.39532,0.0,0.278568,0.010319880000000002,0.0,0.0,0.18262900000000004,0.0,0.47889800000000005
