time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,0.172948,0.0,0.0,0.1143524,0.015880260000000004,0.0,0.0,0.0,0.0,0.1306358,0.223528,0.0,0.0,0.0,0.30606400000000006,0.28767200000000004,0.0
0.04,0.16462380000000001,0.0,0.0,0.112571,0.017802839999999997,0.0,0.0,0.0,0.0,0.12726200000000001,0.205696,0.026840000000000003,0.0,0.0,0.253854,0.2485,0.0
0.08,0.15057040000000002,0.0,0.0,0.0911856,0.01324146,0.0,0.0,0.0,0.0,0.11993780000000001,0.243676,0.0769418,0.027944200000000002,0.0,0.25824400000000003,0.1635268,0.0
0.12,0.1350342,0.0,0.0,0.0910958,0.015124660000000002,0.0,0.0,0.0,0.0,0.1130622,0.349062,0.11814940000000002,0.0404346,0.0,0.301298,0.06832060000000001,0.0
0.16,0.11364600000000001,0.0,0.0,0.0651812,0.007318120000000001,0.0,0.0,0.0,0.0,0.111602,0.42511199999999993,0.1209024,0.0670128,0.0,0.32225400000000004,0.0363116,0.0
0.2,0.1113014,0.0,0.0,0.0548628,0.006586080000000001,0.0,0.0,0.0,0.0,0.11695320000000001,0.425854,0.098114,0.0479648,0.0,0.326716,0.025394600000000003,0.0
0.24,0.12183640000000001,0.0,0.0,0.0455858,0.0011377440000000002,0.0,0.0,0.0,0.0,0.10562320000000001,0.39148800000000006,0.08886700000000002,0.0354746,0.0,0.306538,0.0,0.0
0.28,0.138643,0.0,0.0,0.0852548,0.0,0.0,0.0,0.0,0.0,0.070049,0.362082,0.1114638,0.0088964,0.0,0.231968,0.0,0.0
0.32,0.1261108,0.0,0.0,0.11396500000000001,0.0,0.0,0.0,0.0,0.0,0.05905060000000001,0.399292,0.12300340000000001,0.0,0.0,0.16491860000000003,0.00527936,0.0
0.36,0.1255802,0.0,0.0,0.1272492,0.00271556,0.0,0.0,0.0,0.0,0.06109220000000001,0.37444000000000005,0.133251,0.0,0.0,0.205286,0.038923000000000006,0.0
0.4,0.11991600000000001,0.0,0.0,0.101195,0.00555516,0.0,0.0,0.0,0.0,0.08439540000000001,0.32248600000000005,0.1427876,0.0,0.0,0.29111400000000004,0.059012,0.0
0.44,0.1411972,0.0,0.0,0.09465680000000001,0.00555516,0.0,0.0,0.0,0.0,0.0698688,0.272928,0.11215040000000001,0.00251014,0.0,0.384684,0.053732800000000004,0.0
0.48,0.1221124,0.0,0.0,0.105029,0.0074719800000000005,0.0,0.0,0.0,0.0,0.0806322,0.274976,0.08132500000000001,0.00251014,0.0,0.40808200000000006,0.0200892,0.0
0.52,0.11411400000000001,0.0,0.0,0.10522240000000001,0.004632380000000001,0.0,0.0,0.0,0.0,0.0965814,0.30644200000000005,0.0357116,0.00251014,0.0,0.461982,0.01652338,0.0
0.56,0.090793,0.0,0.0,0.07830920000000001,0.0049849000000000004,0.0,0.0,0.0,0.0,0.1220956,0.33567,0.0387966,0.0,0.0,0.495264,0.031064000000000005,0.0
0.6,0.0799646,0.0,0.0,0.0230938,0.006266720000000001,0.0,0.0,0.0,0.0,0.11471100000000001,0.360034,0.0605904,0.000236404,0.0,0.50934,0.0773974,0.0
0.64,0.0628394,0.0,0.0,0.029571,0.015464400000000001,0.0,0.0,0.01581066,0.0,0.129018,0.401972,0.09179940000000002,0.000236404,0.0,0.4865480000000001,0.10479940000000001,0.0
0.68,0.05623560000000001,0.0,0.0,0.0496536,0.0222458,0.0,0.0,0.01581066,0.0,0.1431744,0.40072,0.10360639999999999,0.001320786,0.0,0.428526,0.090259,0.0
0.72,0.04935060000000001,0.0,0.0,0.0805532,0.0372752,0.0,0.0,0.01581066,0.0,0.1621414,0.38748400000000005,0.11500540000000002,0.00669318,0.0,0.343166,0.05394,0.0
0.76,0.052897,0.0,0.0,0.08772760000000002,0.04883680000000001,0.0,0.0,0.0,0.0,0.147756,0.36114,0.106899,0.0163847,0.0,0.27993799999999996,0.01001452,0.0
0.8,0.05686760000000001,0.0,0.0,0.0896342,0.06476340000000001,0.0,0.0,0.0028926200000000003,0.0,0.1363474,0.3636440000000001,0.1416944,0.04272600000000001,0.0,0.24944000000000002,0.01001452,0.0
0.84,0.050637600000000005,0.0,0.0,0.0835146,0.05937780000000001,0.0,0.0,0.0084246,0.0,0.12247620000000002,0.38074,0.1406828,0.0587278,0.0,0.249436,0.0,0.0
0.88,0.04241060000000001,0.0,0.0,0.0769044,0.04657340000000001,0.0,0.0,0.0084246,0.0,0.10551600000000001,0.3911,0.136442,0.066735,0.0,0.220206,0.0,0.0
0.92,0.037224200000000006,0.0,0.0,0.0982074,0.0286298,0.0,0.0,0.00553198,0.0,0.1123496,0.387746,0.09933020000000001,0.0834298,0.0,0.19757080000000005,0.0,0.0
0.96,0.0475954,0.0,0.0,0.114343,0.021639600000000002,0.0,0.0,0.0,0.0,0.11309040000000002,0.37409000000000003,0.09061440000000001,0.076835,0.0,0.1704212,0.0,0.0
1.0,0.05482640000000001,0.0,0.0,0.12559220000000001,0.0221622,0.0,0.0,0.0,0.0,0.122465,0.385022,0.09409719999999999,0.0774036,0.0,0.16087360000000003,0.0,0.0
