time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.0,0.0,0.0,0.0,0.0,0.20909200000000003,0.15869280000000002,0.00837818,0.280186,0.250546,0.0,0.0,0.0,0.0,0.0,0.9003000000000001,0.0,0.013074520000000001
0.04,0.0,0.0,0.01917816,0.0,0.226004,0.1592568,0.01707362,0.23685200000000003,0.25730000000000003,0.0,0.0,0.0,0.0,0.0,0.853218,0.0,0.0055624
0.08,0.0,0.0,0.030759599999999998,0.0,0.237356,0.15976440000000003,0.0142809,0.248346,0.261178,0.004942340000000001,0.0,0.0,0.0,0.0,0.843694,0.0,0.0012042280000000001
0.12,0.0,0.0,0.048940000000000004,0.0,0.243178,0.16479380000000002,0.001965342,0.253976,0.27036,0.0203306,0.0,0.0,0.0,0.0,0.890288,0.0,0.0012042280000000001
0.16,0.0,0.0,0.0513004,0.0,0.246922,0.16753700000000002,0.0,0.23082400000000003,0.282152,0.04314080000000001,0.0,0.0,0.0,0.0,0.9009100000000001,0.0,0.0
0.2,0.0,0.0,0.039719000000000004,0.0,0.245802,0.1926466,0.0,0.20152200000000003,0.30338400000000004,0.04584920000000001,0.0,0.0,0.0,0.0,0.898232,0.0,0.0
0.24,0.0,0.0,0.0408008,0.0,0.241344,0.203366,0.0,0.211102,0.305476,0.030461000000000002,0.0,0.0,0.0,0.0,0.8919600000000001,0.001064374,0.0
0.28,0.0,0.0,0.022417600000000003,0.0,0.244294,0.23925600000000002,0.0,0.242318,0.315072,0.059092000000000006,0.0,0.0,0.0,0.0,0.906164,0.08692100000000001,0.0
0.32,0.0,0.0,0.022417600000000003,0.0,0.24581200000000003,0.22686000000000003,0.0,0.236786,0.303826,0.10379060000000001,0.0,0.0035702400000000006,0.0,0.0,0.9263880000000001,0.08915400000000001,0.0
0.36,0.0,0.0,0.03609300000000001,0.0,0.25176,0.22201,0.0,0.22906200000000002,0.29693400000000003,0.15726240000000002,0.0,0.0214896,0.0,0.0,0.9090860000000002,0.15880100000000003,0.0
0.4,0.0,0.0,0.057895,0.0,0.23134000000000002,0.17950380000000002,0.0,0.19507960000000002,0.267498,0.16601960000000002,0.0,0.04967920000000001,0.0,0.00596932,0.8394940000000001,0.10447640000000001,0.0
0.44,0.0,0.0,0.057895,0.0,0.21646,0.1473924,0.0,0.141296,0.24548000000000003,0.15321980000000002,0.0,0.08106020000000001,0.0,0.036508200000000005,0.7383500000000001,0.10224340000000001,0.0017386340000000002
0.48,0.0,0.0,0.022792,0.0,0.1851632,0.10984559999999999,0.0,0.10773379999999999,0.211886,0.1501014,0.0,0.0726844,0.0,0.14125600000000002,0.6587280000000001,0.031532,0.007564220000000001
0.52,0.0,0.0,0.0,0.0,0.17714900000000003,0.1069842,0.0,0.09058540000000001,0.1964248,0.1319408,0.0,0.0538304,0.0,0.227522,0.6423220000000001,0.0,0.01695932
0.56,0.0,0.0,0.0,0.0,0.15778040000000002,0.1243236,0.0,0.11540540000000002,0.180356,0.1256588,0.0,0.018879060000000003,0.0,0.256378,0.6774939999999999,0.017831720000000002,0.0214174
0.6,0.0,0.0,0.0,0.0,0.16194680000000003,0.15374700000000002,0.0,0.1058074,0.18448380000000003,0.11281840000000001,0.0,0.01627652,0.0,0.20845,0.6646560000000001,0.017831720000000002,0.01782918
